,Sector,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
284,Buildings,Guadeloupe,0.156996361,0.156996361,0.218980392,0.231566652,0.173859489,0.224041614,0.157603855,0.190181837,0.166832709,0.175495579,0.155808169,0.241800469,0.276093632,0.299535559,0.380248602,0.314298426,0.383726945,0.447994344,0.459865865,0.530896821,0.547636007,0.554073398,0.493998556,0.46562753,0.466681491,0.48248057,0.485814063,0.485063921,0.265959793,0.338836051,0.302629817,0.320060156,0.305204778,0.308955257,0.270573765,0.227281385,0.211278825,0.217911435,0.178075929,0.207548677,0.120038494,0.131406957,0.107063422,0.117830066,0.125059601,0.125772828,0.138438639,0.114502833,0.111195148,0.108532739,0.093839807
285,Buildings,Guatemala,0.2188942,0.2188942,0.2438443,0.2785958,0.2461937,0.3085034,0.2989445,0.3242116,0.3681776,0.3928028,0.4175857,0.4581341,0.4389878,0.4250981,0.4470308,0.4436911,0.4452101,0.4336149,0.4273877,0.515695,0.5466697,0.5723006,0.6148733,0.6326099,0.660528,0.7533181,0.7795446,0.8262793,0.885544,0.9969801,1.0190471,1.0591478,1.0695958,0.6421898,0.6904158,0.5649057,0.5827627,0.6011416,0.6130049,0.5680693,0.6141203,0.6622195,0.7637496,0.755777,0.8235686,0.8990137,0.9681253,0.9367031,1.021890317,1.103218063,0.956442321
286,Buildings,Guinea,0.1782221,0.1782221,0.172165183,0.175366943,0.180228403,0.19391373,0.168918758,0.170304656,0.15236456,0.16826877,0.163607529,0.139942016,0.159022519,0.165940007,0.155579244,0.146881013,0.15165164,0.21314147,0.19399031,0.198898282,0.18549872,0.16744245,0.15735166,0.16085539,0.16943795,0.172121619,0.161148418,0.184190286,0.193365202,0.20734243,0.303360775,0.335449551,0.319408306,0.38757965,0.38260523,0.3655041,0.32977567,0.33145152,0.35504139,0.31513781,0.32946701,0.42188492,0.421376,0.34500461,0.33376157,0.35379145,0.33641208,0.3224925,0.33904742,0.34189552,0.30502736
287,Buildings,Guinea-Bissau,0.018060996,0.018060996,0.0174471938,0.0177716768,0.0182642128,0.019651131,0.0171180981,0.0172584938,0.0154406096,0.0170522156,0.0165799301,0.0144395233,0.016115311,0.0165213225,0.020652994,0.023591106,0.016913399,0.038210905,0.0394372705,0.042536515,0.03577634,0.042026868,0.040574004,0.043276428,0.045068098,0.046307529,0.041503811,0.048992035,0.0507957982,0.054467451,0.046051211,0.049561049,0.046489667,0.062693892,0.061831647,0.057749626,0.051575565,0.052702584,0.054165193,0.046906233,0.042708353,0.053384809,0.057154013,0.054633178,0.05261682,0.051829235,0.046337306,0.036150511,0.038006344,0.038325603,0.034192704
288,Buildings,Guyana,0.461984291,0.461984291,0.644379621,0.681419711,0.511605941,0.659275851,0.463772978,0.559635921,0.490930417,0.516420547,0.458488706,0.622333373,0.435238426,0.401970384,0.523446839,0.482761031,0.55059211,0.420931206,0.387154349,0.271971345,0.249468365,0.286282693,0.29762624,0.314917267,0.304845518,0.259854147,0.287347043,0.298723747,0.21250052,0.325160104,0.246892526,0.242024391,0.227382461,0.235185605,0.20569153,0.157403925,0.126301597,0.155272108,0.129378532,0.15736503,0.091815531,0.149614759,0.22946799,0.290008404,0.246569832,0.239144311,0.28501397,0.264115008,0.256486353,0.257100019,0.221609383
289,Buildings,Haiti,0.0219949,0.0219949,0.0188313,0.0188313,0.0219949,0.0251812,0.0313736,0.0345372,0.0407925,0.0439788,0.0375029,0.0375029,0.0469218,0.053249,0.0564126,0.0593783,0.0654914,0.0591642,0.0591642,0.0745776,0.0774173,0.0649608,0.0494126,0.0619951,0.0305029,0.0961922,0.0966509,0.1029781,0.1027802,0.1366448,0.2342128,0.2814508,0.2465411,0.2409125,0.2417899,0.2749985,0.2813255,0.2377093,0.2377093,0.2122118,0.2104962,0.2062173,0.0767607,0.129139,0.1121991,0.2651829,0.2683469,0.2707003,0.26766118,0.261252,0.22588433
290,Buildings,Honduras,0.1765155,0.1765155,0.1829622,0.2082516,0.1924602,0.2080583,0.2300983,0.2651668,0.300314,0.3190664,0.3158801,0.2874371,0.2717106,0.274403,0.2526024,0.2572781,0.2730759,0.2952339,0.3327698,0.3520931,0.3330353,0.3359738,0.4023382,0.3521205,0.3569627,0.3738802,0.3671792,0.3888237,0.3936115,0.3979069,0.2919214,0.5337544,0.6864166,0.9017533,0.6813583,0.7116541,0.5767903,0.3858617,0.446506,0.3595799,0.3344144,0.3025535,0.3137825,0.3055396,0.4498342,0.390166,0.4124069,0.4223335,0.4613878,0.4981086,0.4318398
291,Buildings,Hong Kong,0.9820766,0.9820766,0.7955283,0.6689345,0.9963242,0.9188911,0.9800995,1.2885127,1.225265,0.7965366,0.9290818,0.7452185,1.031623,0.7194876,0.804204,0.8474852,0.9610822,1.0319252,1.1377292,1.177887,1.276897,1.333661,1.456747,1.455543,1.680491,1.728163,1.697984,1.699667,1.653284,1.87202,1.847446,2.0643425,2.2958963,2.450557,2.418538,1.7354917,1.7017484,1.6962072,1.6960805,1.6657672,1.6586121,1.6512796,1.6315273,1.6180487,1.6169771,1.5814971,1.6077295,1.6021154,1.549721,1.5805606,2.33942445
292,Buildings,Hungary,16.026761935,15.71031016,15.80285774,17.2174583,17.592219885,17.04857246,17.59977882,18.15920764,20.59859496,20.902452015,20.56745338,20.73771758,20.834459015,19.54999034,20.338761405,22.333764565,20.63418352,22.155494385,21.83771866,21.22034462,19.79943375,20.19705169,15.99817131,16.49488722,16.9892437,16.1614025,16.68196118,15.37143735,14.414748855,14.99180461,14.85426128,15.5993209,15.59646755,16.90554755,16.851505685,17.395893205,15.87439145,13.079840135,13.30961909,13.071596885,13.8472731,13.17371007,11.42494158,11.34273451,10.46749101,11.263634985,11.82638503,12.08553979,11.759604325,11.925422058,12.123938686
293,Buildings,Iceland,0.7987283,0.789526,0.8340873,0.872342,0.8635674,0.8666627,0.7846466,0.806539,0.8098284,0.774232,0.72477,0.705301,0.6544283,0.6389697,0.5805189,0.5448096,0.5856514,0.6331072,0.6675572,0.6797642,0.7142138,0.7414882,0.7918432,0.8266122,0.832666,0.8233942,0.9031138,0.8713539,0.8341854,0.8134368,0.7627613,0.6771528,0.7377065,0.7755545,0.7446112,0.7313172,0.6161155,0.633391,0.5834646,0.674565,0.605437,0.576966,0.5613471,0.6645321,0.627089,0.6840174,0.5754408,0.5909274,0.5897726557,0.4993592928,0.3766341431
294,Buildings,India,34.4966639,34.4966639,33.9393233,35.0235762,33.2830991,33.69189,36.6183743,38.2797698,40.6920068,47.7954943,45.3570072,54.2271756,55.5275161,60.8452724,73.5958364,66.4612955,59.9937902,63.0662163,73.4395426,73.3295111,84.7075663,92.3592449,91.589346,91.006521,100.4144151,104.454875,108.884881,118.031219,105.498708,113.818133,111.221509,110.589655,115.671722,124.651893,127.237227,127.396198,128.6509004,127.0116345,138.9495017,162.9339379,154.8685835,142.4358836,154.1239857,150.1023259,158.8572252,162.7726921,167.2513428,174.4325313,179.734332,183.8633646,168.5417863
295,Buildings,Indonesia,6.5619205,6.5619205,7.7071206,8.5259946,9.8435487,11.3032865,12.2012992,13.567606,14.7915522,16.6239414,18.049182,19.447837,19.400297,18.896593,18.4141586,17.8709968,17.935168,17.943818,18.918115,22.394089,23.3481075,24.0615933,26.0422964,26.9069441,27.8350304,29.7887945,31.7385199,32.0381405,33.1753129,40.1562175,45.0237902,45.316718,43.7003527,43.2158833,45.0431227,42.3119117,37.8649954,37.4814929,34.4233275,30.6309489,27.3669258,29.5431117,33.5524062,33.6079083,33.0419559,35.8021574,30.047399,32.7977662,34.838695,34.2372154,25.4426905
296,Buildings,Iran,11.967239,11.967239,13.8607313,16.0355463,18.2136843,21.3100366,24.341234,28.116542,28.041146,32.641937,30.316898,31.574582,36.096335,44.367797,47.120835,51.238693,44.848878,47.828661,48.543512,53.32602,52.882945,58.1541,71.5091,68.2316864,82.2710696,83.8917096,89.1865993,90.9680538,93.516294,95.144009,101.2700235,106.3566578,108.8779262,109.63456,118.3880499,124.3717214,139.1487685,149.6731347,135.0346591,138.4791085,133.7182398,135.2159018,125.485968,135.3452808,133.9016805,135.8692154,144.1013559,136.7987647,138.4011585,142.3432847,145.7083347
297,Buildings,Iraq,2.16921,2.16921,2.005755,2.169868,2.69516,3.129144,3.514113,3.642448,3.769676,3.90534,4.052,3.664133,3.34296,3.56809,3.2796,3.73223,4.83507,5.54576,5.97198,6.44781,6.18096,3.877729,4.78971,7.19037,7.76606,6.56073,10.14117,10.31373,7.27705,7.72059,8.74198,8.95775,8.9619,8.74949,10.42093,12.60107,11.19052,11.0986,12.61831,10.45803,10.86414,10.97277,12.07384,12.07354,8.88461,7.20974,8.99096,9.40977,10.08174,10.18258,8.93772
298,Buildings,Ireland,6.3999898,6.53223216,6.33227915,6.23038996,6.61006636,6.34459339,6.54293761,7.17106061,6.33545999,8.0796636,7.2622203,7.7125172,7.8615772,8.2250621,7.28072384,7.59469978,8.64071484,8.43066978,8.1070897,8.34887064,10.35845965,10.1222607,9.3829107,9.3394722,9.4977874,9.3836022,9.3256045,9.07998717,9.53845475,9.41900645,9.53228165,9.9298429,9.7761186,10.10132193,10.1114717,10.52189795,10.6444046,10.3328832,10.9796688,10.5297665,10.74465455,8.8723041,8.78539985,8.8517216,7.98652825,8.29868235,8.18356175,8.05564945,8.01751652,7.71647536,6.81511157
299,Buildings,"Israel and Palestine, State of",1.688866,1.688866,1.8255254,1.907165,1.9034752,1.9381043,1.8720603,1.8906354,1.8064335,1.8604715,1.8593148,2.0957438,1.8749665,1.9775345,1.9555245,1.6228445,2.7170015,2.9625447,3.0395217,3.1204127,1.8377487,1.7675857,1.9885054,2.7659604,2.8721705,3.3388615,3.4552175,3.54586,3.563259,3.471399,3.98337,4.6727909,4.3918413,5.2518163,5.535463,4.4970997,5.0385721,4.9642326,3.7239492,5.519417,5.4154213,5.4340399,4.9101803,1.4974825,1.5999515,2.2386759,2.2928389,3.0899531,2.9161309713,2.9674244596,2.5330164787
300,Buildings,"Italy, San Marino and the Holy See",66.9596047,72.590265782,78.50754196,80.068400842,79.23547083,79.74305898,82.27742948,74.97650262,82.223181623,82.27405747,78.45578475,74.9175984,73.17062591,74.46292272,78.52406192,76.953236,76.43208527,77.6781386,75.53393068,77.00103043,75.8541049,81.48577839,76.82170801,77.28232024,68.86531185,75.64439259,77.18604178,74.39030149,78.141215103,82.101650997,77.8190766,81.5843174,77.5732956,82.4854348,84.35303141,89.24902028,83.45047898,76.7195735,80.41597221,81.28099847,83.87560588,77.91362148,76.8191738,76.1500845,64.8993824,70.9112583,71.103992,70.7581418,69.23915346,70.05131321,65.23872412
301,Buildings,Jamaica,0.3013571,0.3013571,0.325272,0.5035556,0.5186363,0.8037346,0.5391687,0.853498,1.2529113,1.1538183,0.4773442,0.3726231,0.4239647,0.533227,0.4988226,0.5528614,0.724221,0.607812,0.6336406,0.586321,0.4038806,0.3416343,0.3146652,0.3770575,0.3292613,0.3571574,0.3683227,0.3588321,0.3770847,0.3764915,0.3647306,0.373985,0.3406399,0.3495999,0.4825955,0.5322451,0.7685484,0.839827,0.5031684,0.4600706,0.4366644,0.4197408,0.4989184,0.3439341,0.2849545,0.3309666,0.3593557,0.3793425,0.45669645,0.44576193,0.38541506
302,Buildings,Japan,94.1188419,101.7960275,108.3431568,123.3581445,120.6626674,118.3894304,124.477335,126.4388035,132.4785885,132.108312,124.8512656,128.840911,119.6566013,125.2567722,136.2993748,131.8076196,136.4655784,137.1016061,150.8813364,146.5958306,138.3977065,140.6480103,144.7587926,150.2713757,145.8135509,154.1828784,156.9258968,157.0864788,160.0759229,167.3197572,170.5496306,170.8807029,179.4551224,174.2374795,174.5845923,174.1512678,167.06097,162.3962554,149.9092499,143.8643431,143.2801585,140.6293428,137.502183,140.2098028,134.0479176,130.7137608,129.3961065,132.4445003,125.4246003352,119.7644770743,109.5963531084
303,Buildings,Jordan,0.3630212,0.3630212,0.3343597,0.3404894,0.3746146,0.4304172,0.495118,0.5015701,0.556852,0.593744,0.7974545,0.992078,1.069383,1.019827,1.063989,1.034079,0.8602822,0.7877571,0.8901543,0.934526,1.704054,1.7364998,2.2498069,2.1736104,2.2905899,2.2872061,2.2688071,2.4702861,2.3181551,2.4319011,2.7429717,2.5891908,2.6082113,2.874236,3.0906174,3.233635,3.0671314,2.9327215,2.447151,2.5625824,2.2225067,2.4417967,2.3729389,1.7700784,2.0604906,2.3300762,2.4596572,3.1181906,2.7804286,2.8077419,2.6632255
304,Buildings,Kazakhstan,14.898983,14.898983,15.484653,16.034879,16.524228,18.486105,17.636473,18.225374,18.827411,19.395288,22.131088,23.350628,24.041877,24.750033,25.787529,26.384315,27.007431,27.781558,28.504838,28.924538,26.628003,28.667222,35.934871,24.825523,19.7868364,21.811444,18.130093,15.428894,16.034906,15.296438,10.0013055,5.809503,4.0436285,6.658401,6.5364455,9.7778155,16.349674,20.840321,26.6204248,24.2732338,26.8331969,25.5537697,24.4412735,23.3359426,26.5823207,23.7415751,18.1281655,25.360114,24.5849485,23.6970875,23.2600855
305,Buildings,Kenya,0.6229845,0.6229845,0.692551,0.7119667,0.7210773,0.7420211,0.7504059,0.7869292,0.8696077,0.9641818,0.9012179,0.8426914,0.7533405,0.7060882,0.8121903,0.8408483,0.8756752,0.8961431,1.0332643,1.2015466,0.9861623,0.740536,0.8522184,0.8577802,0.8151682,1.0035384,1.0885747,1.0855661,1.2965389,1.4855539,1.4223696,1.1986565,1.0786169,0.7920457,0.9211787,1.0384036,0.9716616,1.0359478,0.9133142,1.1543551,1.1592328,1.0234646,1.1144064,1.0923995,1.2346333,1.4615658,1.4390489,1.7912846,1.82882466,1.9081721,1.57552592
306,Buildings,Kiribati,0.00963400698,0.00963400698,0.00855898948,0.0110702782,0.0156922095,0.0093062421,0.00871292478,0.00432669948,0.00665656188,0.00758469688,0.0094367141,0.00742082923,0.00738601361,0.00853637716,0.00256254296,0.0028640798,0.0021708366,0.00336872269,0.00355314456,0.0041724253,0.0047224996,0.0046151585,0.0041173202,0.0034250514,0.0057977449,0.0040894993,0.0035651251,0.0048024384,0.0043867008,0.0047653877,0.0025952456,0.0021506897,0.0030669556,0.0026609647,0.0028567358,0.0030711815,0.0044523655,0.0052890915,0.0055054583,0.0048305013,0.0048856278,0.00471981139,0.00420666897,0.0043730423,0.00380637577,0.00445366983,0.00472483952,0.00479336371,0.00493180375,0.00508355577,0.00497380365
307,Buildings,Kuwait,3.3712592,3.3712592,3.647088,3.90365,3.6966081,3.3427094,3.603998,3.973421,4.549454,5.734411,5.019663,4.2176376,3.1076152,3.3005731,5.2087205,4.4009777,5.563786,8.518296,11.616736,13.5470494,0.1636573,0.0548853,0.2582674,0.2603156,0.2842933,0.3113719,0.3110476,0.3232979,0.3232979,0.3290943,0.3322579,0.3443815,0.3561099,0.3680359,0.3743631,0.4314134,0.434577,0.468046,0.517593,0.504552,0.486632,0.550271,0.566017,0.526292,0.641457,0.646597,0.801225,0.890197,0.881746,0.83358,0.764259
308,Buildings,Kyrgyzstan,3.277029,3.277029,3.42266,3.559998,3.676398,4.034486,4.012582,4.119736,4.230205,4.327429,4.66769,4.799254,4.877961,4.965332,5.108419,5.134998,5.196194,5.264034,5.315468,5.348228,4.373165,4.27799,4.494075,3.780411,2.0239158,0.577057,0.857571,0.671157,1.515034,0.596888,0.7497904,0.4826718,0.8486898,0.9731939,0.7487518,0.983895,1.0317596,1.3182871,1.7132385,1.6851375,1.7324612,2.1034147,2.2234652,2.4036665,2.1990053,2.4470446,3.1483533,4.6229648,5.4893851593,5.1459396325,5.3835950821
309,Buildings,Laos,0.133747893,0.133747893,0.11881705421,0.1536856061,0.2178173464,0.1292257289,0.1209845941,0.0600973378,0.0924520729,0.105306593,0.1310212029,0.041268621,0.0376411361,0.047445372,0.0261353815,0.03267675,0.0300035147,0.0392803893,0.0412950255,0.0548333805,0.0621177336,0.072100233,0.063761821,0.05301549,0.093135142,0.068979668,0.065750717,0.099581339,0.090960901,0.09880772,0.075968361,0.07969437,0.079506824,0.07081113,0.072640991,0.064678738,0.103219545,0.12940906,0.13722903,0.15610496,0.16513522,0.241138391,0.26360838,0.471538702,0.434332808,0.997036952,1.226909099,1.179055766,1.197488683,2.156547822,2.146102453
310,Buildings,Latvia,2.5475882,2.5475882,2.6752779,2.796646,2.9118938,3.1213389,3.1848574,3.2608392,3.3456674,3.4205481,3.5798853,3.555975,3.5318888,3.5347945,3.5729694,3.6178562,3.6231625,3.6412489,3.6907477,3.6938316,3.311295,3.7354987,2.7278538,2.5753918,2.149648,1.4355148,1.4155861,1.224952,1.09302932,1.07281665,0.9729936,1.1214692,1.10820624,1.19520052,1.26394172,1.25083494,1.31584634,1.31235818,1.23933812,1.22153683,1.3904929,1.29965796,1.2241277,1.1825038,1.2078383,1.17971515,1.202305145,1.2494698,1.35641657328,1.39199012802,1.187073357
311,Buildings,Lebanon,1.0256469,1.0256469,1.1803186,1.2715804,1.5215876,1.482605,1.2319194,0.9171627,1.1063708,1.0582945,1.6175855,1.395021,0.4420109,0.699819,0.986441,1.192716,1.428207,1.511184,0.88396,0.5275214,0.5275214,0.886669,0.7051796,2.5751245,3.0458475,3.6424025,2.9659345,3.8040565,1.491253,1.857097,1.648456,2.116716,1.762659,1.020617,1.953299,1.309672,0.808844,0.3673719,0.824916,3.13366,1.166296,0.6784421,0.70142,0.776004,0.7188486,0.8128824,0.847171,0.7818152,0.7352569,0.7424825,0.7042663
312,Buildings,Lesotho,0.0301450435,0.0301450435,0.0291205239,0.0296622459,0.0304844329,0.03279928,0.028571346,0.0288058107,0.0257714776,0.0284615716,0.027673202,0.0241007113,0.026897664,0.0275752486,0.025853529,0.028875216,0.025244726,0.033047202,0.0199621738,0.031631309,0.02175755,0.025558876,0.023289263,0.022374666,0.025984313,0.026698961,0.024996836,0.0282466851,0.0280899505,0.0301203899,0.074330103,0.079178219,0.074175738,0.085991811,0.085978517,0.080312811,0.069115346,0.101515885,0.07569923,0.072468864,0.06667788,0.085924258,0.09745087,0.09122732,0.087359662,0.082381527,0.075629063,0.080939901,0.085094996,0.085296993,0.078699749
313,Buildings,Liberia,0.41578419,0.41578419,0.401651725,0.409123865,0.420462605,0.4523919,0.394077772,0.39731062,0.35546012,0.39256279,0.38168854,0.30684456,0.34245476,0.35108085,0.30173103,0.30636033,0.18936095,0.184193536,0.215693559,0.185815047,0.075968225,0.050268157,0.047904458,0.051462762,0.053593379,0.055067239,0.053405481,0.060350109,0.064739811,0.069419443,0.087357941,0.098463198,0.089184644,0.113293185,0.117145274,0.126442073,0.113089729,0.101515885,0.094911298,0.072414278,0.101157461,0.138755346,0.161581942,0.133471316,0.161191054,0.154234487,0.152261914,0.14312785,0.15047527,0.15173944,0.135376365
314,Buildings,Libya,0.3664753,0.3664753,0.4442159,0.3793435,0.4222265,0.56253,0.545691,0.588397,0.74623,0.833067,0.756285,0.710494,0.54961,0.465543,0.528327,0.624321,0.566147,0.917847,0.911591,1.093161,1.313018,1.432403,1.500068,1.613122,1.805118,1.954603,2.087104,2.176439,2.204962,2.375212,2.410062,2.479509,2.538546,2.588093,2.4691,2.457836,1.64626,1.609558,1.753982,2.072062,2.118454,1.179475,2.102703,1.874484,1.606596,1.162673,1.187118,1.235198,1.265386,1.30663,1.078605
315,Buildings,Lithuania,4.9967915,4.9967915,5.256345,5.5036128,5.7458148,6.1548518,6.2865656,6.4412364,6.6158435,6.7730754,7.0981122,7.0208994,6.9479786,6.9387832,6.995712,7.1255194,7.1335792,7.1784772,7.3085973,7.3180243,6.9226617,7.3123023,3.5426525,3.0045582,2.7327094,2.349594,2.0501494,1.733313,1.4577601,1.261115,1.03151495,0.97756583,1.05449116,1.0912395,1.12283614,1.1914464,1.3207637,1.2950417,1.23280265,1.2008954,1.35958655,1.375946705,1.29936338,1.286075805,1.205093705,1.1004577,1.231239205,1.3194667,1.3574518195,1.3096298063,1.2504640151
316,Buildings,Luxembourg,1.32938048,1.2865557187,1.4791011277,1.563124028,1.4182729597,1.3550485213,1.4951278584,1.5845371723,1.6551424483,1.6726418068,1.508257445,1.370297752,1.417165717,1.3763142547,1.2813745031,1.388653498,1.4662266479,1.4296810019,1.3416580998,1.3288705987,1.3070353,1.5774760996,1.5026116,1.471816,1.4166583,1.4009748,1.585175,1.5558898,1.6465098,1.4829083,1.6729334,1.7306762,1.6614666,1.695478,1.7369208,1.6626615,1.6274458,1.5476328,1.6099579,1.6192061,1.7034095,1.4282914,1.5560578,1.5768089,1.4101253,1.607653,1.6786368,1.7281226,1.7643168912,1.7756195797,1.5058010413
317,Buildings,Macao,0.15668407,0.15668407,0.139200734,0.180043605,0.255212851,0.151353633,0.141704228,0.070367937,0.108260252,0.123354932,0.15347561,0.11691826,0.123877393,0.199572104,0.130238388,0.119362141,0.125824287,0.180807343,0.185056647,0.231362205,0.273232336,0.260398516,0.241733236,0.22235331,0.399214231,0.280072512,0.27914636,0.38709262,0.37906612,0.43724019,0.12124228,0.11976056,0.12584271,0.10799068,0.129448,0.107475589,0.139987561,0.1728499,0.12832806,0.14214091,0.10871376,0.124750186,0.115941487,0.118048854,0.105552387,0.147286303,0.144150517,0.150609086,0.154958684,0.15972714,0.156278657
318,Buildings,Madagascar,0.252187703,0.252187703,0.243615581,0.248147901,0.255025281,0.274408136,0.239834649,0.241720509,0.2163761229,0.2388937923,0.2324633842,0.179323026,0.172312388,0.232451872,0.217181974,0.2365199202,0.129798415,0.247210957,0.244258975,0.181998155,0.121038889,0.14924341,0.148596806,0.147232005,0.16959319,0.182982806,0.171530488,0.197798412,0.204837815,0.2182771226,0.370348512,0.378974653,0.254324873,0.389430008,0.406997467,0.361749784,0.312976138,0.316488845,0.361668433,0.25672375,0.24997882,0.357293881,0.42863904,0.40267422,0.38639888,0.40962841,0.39050477,0.36645268,0.38532566,0.3925287,0.33291783
319,Buildings,Malawi,0.095429365,0.095429365,0.092185999,0.093900629,0.096503239,0.10394271,0.096021262,0.096248591,0.086912317,0.095527713,0.094162347,0.101272577,0.101342189,0.078973346,0.069778432,0.08203416,0.068338308,0.085868016,0.079879194,0.103739566,0.073923498,0.106656733,0.096434059,0.090023731,0.105041813,0.113948916,0.109015887,0.130588502,0.131622434,0.141558862,0.171058858,0.16133147,0.145967293,0.183503538,0.183178287,0.151165427,0.142627206,0.133128761,0.165968356,0.129085795,0.140426216,0.153637476,0.154289028,0.149118567,0.135602503,0.121497303,0.121511979,0.110070221,0.115736702,0.118279868,0.099956901
320,Buildings,Malaysia,0.4087355,0.4087355,0.5138595,0.5544101,0.8590661,1.0394912,1.014834,1.1406995,1.2452365,1.336586,1.3373434,1.3999461,1.440235,1.505083,1.52072,1.462031,1.61036,1.674906,1.8650992,1.92032,2.0482045,2.4138341,3.3689461,2.6857177,3.8735771,4.1438096,5.4541543,4.5096818,4.0619306,4.2318551,4.3040664,4.2060388,4.5817096,4.0112698,4.2889356,4.6240379,5.2665803,6.7917336,6.2246532,5.5361453,8.8182075,7.8402925,7.5380488,7.6656174,7.2328879,6.6634745,5.3277946,8.4074625,8.15246874,8.57612204,7.40610395
321,Buildings,Maldives,0.00479859504,0.00479859504,0.00426315004,0.00551399667,0.00781612387,0.00463534557,0.00433981194,0.00215507974,0.00331556754,0.00377784954,0.0047003332,0.00369623437,0.00367889315,0.00425187961,0.0102109648,0.0114125049,0.0096878609,0.0127688718,0.0164040177,0.0192594791,0.0263968613,0.0255202378,0.0230176384,0.022392753,0.076076087,0.073742314,0.067117649,0.078285861,0.078751177,0.085545072,0.051070958,0.04158915,0.048383777,0.035103942,0.046025139,0.034338719,0.056685111,0.076335889,0.07717026,0.08246295,0.08483763,0.095976709,0.110387498,0.119628725,0.139317448,0.11601737,0.122276161,0.126331744,0.129980259,0.133980003,0.131087446
322,Buildings,Mali,0.0908090992,0.0908090992,0.087722702,0.089354532,0.091830956,0.098804474,0.086068443,0.086774553,0.077634021,0.085737539,0.083362639,0.096801147,0.081026447,0.083067649,0.077881176,0.086983742,0.054681852,0.084194446,0.0401617024,0.088482588,0.060980525,0.071644234,0.069107963,0.067091325,0.069868865,0.071790381,0.071478143,0.080772764,0.085914352,0.092124581,0.171228737,0.182900908,0.170719899,0.19937132,0.19696658,0.18633677,0.19230287,0.22212107,0.279703631,0.29520586,0.26192082,0.35231209,0.39401343,0.39533068,0.38864827,0.40130571,0.34020259,0.40451869,0.42528444,0.42885775,0.38261126
323,Buildings,Malta,0.1010806,0.1010806,0.0794387,0.122723,0.107264,0.0947081,0.1159718,0.1227886,0.1220322,0.0846766,0.0841093,0.078115,0.0715534,0.0686508,0.096287,0.0541378,0.0748342,0.0899145,0.0899145,0.0899145,0.0930062,0.0959088,0.101714,0.101714,0.101714,0.1078974,0.1491345,0.1281608,0.093963,0.1094215,0.0861546,0.0861546,0.0952406,0.1045157,0.1076074,0.1211153,0.1053073,0.114632,0.1175346,0.1049325,0.1300328,0.0960475,0.1240214,0.1524017,0.1747672,0.1866613,0.1897897,0.148731,0.1316441795,0.1335625414,0.1212511529
324,Buildings,Martinique,0.208212825,0.208212825,0.29041749,0.30711061,0.23057638,0.29713049,0.209018027,0.252223945,0.221258513,0.232746933,0.206637035,0.229059174,0.206704495,0.209151767,0.215451003,0.239410787,0.29941569,0.344401961,0.39085186,0.564781345,0.588197198,0.478165679,0.495271143,0.557453368,0.533621327,0.544679938,0.553163216,0.546964561,0.297607234,0.379154861,0.341187607,0.34460411,0.333417796,0.328942141,0.296406622,0.245789913,0.219944658,0.22611415,0.199164352,0.234677658,0.126990467,0.132373738,0.134367832,0.135429362,0.140105779,0.120615295,0.121652972,0.133859577,0.129992687,0.1268804,0.109703662
325,Buildings,Mauritania,0.128174215,0.128174215,0.123818376,0.126121366,0.129617237,0.13946061,0.121483777,0.122480089,0.109578563,0.121016458,0.117664257,0.097594576,0.108920734,0.111664699,0.157038831,0.159448262,0.07588955,0.138112448,0.161509973,0.198514267,0.122362058,0.15069338,0.45207334,0.45062699,0.46794619,0.48785159,0.46101613,0.52304433,0.54489558,0.58428232,0.228607288,0.252010415,0.248777627,0.29764923,0.30587536,0.29114902,0.24744068,0.27142258,0.353047544,0.28803781,0.25308431,0.335037165,0.39046368,0.32122547,0.35615032,0.33638766,0.26898299,0.30611994,0.32183488,0.32453825,0.28954152
326,Buildings,Mauritius,0.0470631,0.0470631,0.0470631,0.0628092,0.0597175,0.0597175,0.0691364,0.0785553,0.0910749,0.0910749,0.0721652,0.0628092,0.0565539,0.0627463,0.0625484,0.065712,0.081357,0.0964465,0.1019104,0.1135124,0.1190774,0.1219083,0.1246132,0.1336363,0.1304098,0.1333755,0.1362064,0.1421378,0.1483302,0.154224,0.1632558,0.1600922,0.1629854,0.1718831,0.1810407,0.18717,0.1772212,0.1678023,0.1680002,0.1707673,0.1768969,0.1767623,0.1766275,0.1825592,0.1914559,0.1975137,0.2004794,0.1967114,0.201220043,0.209950706,0.173350595
327,Buildings,Mexico,12.1633381,12.1633381,13.0074088,13.7742515,14.4055098,16.966242,17.8507047,18.0961147,19.2113197,20.4125115,23.4977154,24.3725061,26.267777,24.7784287,25.3703432,26.3125679,25.853286400000002,27.2665174,27.6488574,27.0106089,25.9237831,27.109473,29.0060608,29.6281885,30.5506803,30.7016143,30.8818073,30.8766765,31.9165203,30.2354086,32.8086862,32.2684046,32.2294916,31.5043716,32.3853986,31.8539826,32.7016156,32.3274136,32.6058354,31.7606944,32.3271747,32.288882,33.1314774,31.6853432,31.877217,32.285214,31.619566,31.562488,31.541788,29.311768,22.8441062
