,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
24,Botswana,4.99913411961766,5.00624362420268,5.52605092708642,5.54909230220265,5.83781922290448,6.20084193514837,7.13920141247436,7.43890937904062,6.73405167050752,6.57179549453062,6.57226845109986,6.68073361623275,6.50163428358039,6.01788783437166,5.62812853552158,5.27677713247849,5.24937976852232,5.13241995452186,5.60380134703447,5.86858181076597,6.3289139604775,5.55459806856181,5.57811499879492,5.15522352341956,5.22371517268975,5.73055420743348,5.06705343733574,5.12720609402621,5.51482544726695,5.75962519082296,5.78263999870677,5.50955664167476,5.09759196790451,4.94108430357267,4.94072452762633,5.16440796154454,5.0102364033945,5.02311817216029,5.07825538907435,5.01673928759025,4.75019675460068,4.86036275587246,5.10686206066466,5.10066621902766,5.42172731358809,5.48990781596062,5.18405045411522,5.17837343501318,5.53001849565606
25,Brazil,3.70060408243636,3.69159944618248,3.82874150472515,3.98726987967646,4.15223582801719,4.23680676833472,4.49641800869986,4.54908070600836,4.55760460727829,4.64083694382569,4.7640165446807,4.55932353541148,4.49571286882123,4.32114942107504,4.39355303001277,4.40789064982848,4.57263372929933,4.59940291430451,4.59569889168663,4.58961002250448,4.52695691242568,4.60891360649157,4.67153273665147,4.75795422154978,4.87787555754217,5.0202626126744,4.99249154041816,5.091365338449,5.08762038687077,5.1037765996175,5.25030497157331,5.26508156775913,5.32435201421634,5.46780989856535,5.64453008263508,5.62780759640588,5.60384631197329,5.6222584569577,5.7272296392065,5.54300084278519,5.88422644291112,6.01179732589437,6.12508132104409,6.26692901779723,6.39700325190734,6.2590211697744,6.10319583458917,6.10921500824394,5.97298957663586
26,British Virgin Islands,3.02442091167896,2.97790908494058,3.26672293469429,3.46146376296557,3.03738283736539,3.57147562039484,3.29530382070768,3.52961721344311,3.58960284212068,3.39609612856489,3.35782109570633,4.4432866848593,4.15432142626832,4.11817925324034,3.20728699507649,3.00830614624713,2.11515182827212,4.24642721360714,3.98055879965864,3.6295860442481,3.45287418386735,3.52416613164493,3.50494910874323,3.18913236845742,3.11561675484269,3.02995153523467,3.66776437464049,3.44023172274685,3.28926530007197,3.28275774954326,4.78767853045,4.77685943862351,4.66716342936913,5.14638015766399,5.31943625485586,5.14710291540088,5.20920183115473,5.10628590538039,5.24248831504574,5.77299408457506,5.93716167877428,6.44909810506519,6.68863073493413,6.99717734246092,6.77843606474154,6.53470528393883,6.31299317731134,6.16921942914795,5.90814734021808
27,Brunei,23.4903045278653,21.2607056305078,25.0554385511967,32.0021546800128,34.162692433301,35.2859521030349,41.1020751766774,41.587537851206,40.0988555447341,38.0870409617229,43.2309205524628,35.0268479002165,35.1795376138822,35.6022347280123,32.5788289405639,31.3009053470972,29.9761961353733,29.5473080149124,29.037169388805,28.2670012001649,28.7273710318528,29.3065012016729,28.7922507119735,29.3460091276974,30.0020546040373,31.0403718020409,31.102571329935,32.4690972872152,29.2387321841884,29.4511660046445,30.9128847306282,31.5058337342239,29.4732462579928,32.4593061271784,29.8251498136725,28.8386005373954,37.5731679914199,35.4905542225193,40.410517982405,36.8899206976266,33.7401149267045,34.4872506449102,33.5844142669273,32.0252112927009,30.6842573827072,28.3317393106776,28.8120670009801,29.8329414257565,29.4877286628079
28,Bulgaria,10.5576388826194,10.5668710087011,10.8469520420356,10.9239333048055,10.984187001213,11.676817391951,11.7165446447978,12.0124048905042,12.6772353403751,13.0866253842545,13.4331320953653,12.9840728504979,13.1973839156295,13.0231398985955,12.7692270437977,12.9547873754779,13.082751910459,13.1100033964344,13.0693644390497,12.9201745511813,11.6336181831524,10.0630468632501,9.62971517337727,9.6385120392891,9.14965530241598,9.07381437950598,9.23689234025204,9.14827768950257,8.70745572016954,7.88148339724513,7.69839267618683,7.99524179825364,7.63837225526821,8.46475997926932,8.29658353468251,8.49960437130535,8.69469421171724,9.30008275877097,8.95151507009946,7.90841485033083,8.28244630473034,9.08935137677435,8.48301935900968,7.79526556692903,8.28489108413771,8.70832308308098,8.42226657614594,8.8611638021017,8.4773310976264
29,Burkina Faso,1.1070507877264,1.0919157991312,1.01813698503741,0.953076017031037,0.954984382485107,0.965115034695478,0.972114290622819,0.971685269102243,0.986121370807518,1.00732535647218,1.01648653862851,1.03229154200837,1.03608299735024,1.04045910079848,1.04858582274455,1.13876830212042,1.15003865779066,1.16546826167113,1.16989082012665,1.16027872416608,1.16598945682649,1.18993364002768,1.17789375955572,1.17273346413604,1.19042100210408,1.19462941605124,1.19590123170196,1.23193146648749,1.22242838106327,1.16142436941767,1.16442654842187,1.21551666310475,1.19955990807281,1.42210893806469,1.41645239194068,1.43938185772274,1.43011672243602,1.45404275973309,1.4829940619983,1.46487311062368,1.47057949897192,1.46547707193326,1.48029744791295,1.49288404679699,1.46217540011136,1.49716773137063,1.46583683822487,1.48623874675694,1.47691160945126
30,Burundi,0.623172799843621,0.614387809011107,0.628415209942374,0.643128129239153,0.635155192797665,0.651159243719406,0.643561864116263,0.636451090776295,0.624108941287464,0.624164079515796,0.554581215259882,0.494395020695766,0.48600199601514,0.482420196466847,0.480504397245059,0.464044917131858,0.492137146922098,0.483854508731409,0.495430946408958,0.482056460200524,0.51828858868813,0.525093067948501,0.506263318280225,0.496661372380033,0.490710301301234,0.502045684252421,0.504096043112539,0.506999069529958,0.494100549540938,0.433677902587193,0.436011187843227,0.472575653893034,0.454348051328013,0.447256761200741,0.455616537386341,0.451987392242973,0.463821451097073,0.485330828260392,0.47007311704989,0.482952865270096,0.500314374152328,0.513776390168652,0.460068687873402,0.522668121885408,0.502908173211028,0.505604945339245,0.530741141984937,0.552961767927983,0.546648551637311
31,Cabo Verde,0.888480310169871,0.872572843915898,0.876680464007056,0.882956769688294,0.91111576132843,0.940631416040004,0.946646873219493,0.968204705519819,0.953695227634066,1.01782152973834,1.09461583461407,1.01632448254152,0.63529687380558,0.593995559764523,0.639758703026646,0.657539666363572,0.466750057547155,0.538343523443623,0.605802014429324,0.638621793764731,0.646554844001649,0.691367933893068,0.761917538219435,0.743183794008116,0.719304157302683,0.775203707240747,0.714020406853942,0.747662707569248,0.779277621895642,0.792314315677286,1.27125769352532,1.37009960849092,1.42326500511512,1.37251099651808,1.45556063556102,1.94965615671232,2.01726306705839,2.14502135490041,2.16028673927246,2.0599495611582,2.14922810201762,2.22593348740203,1.9656935222531,1.90370436458126,1.96887458706721,1.97104600496106,2.04459245256206,2.00063272562016,2.05742838007571
32,Cambodia,3.45388608753469,2.82990133029771,2.27315024255555,1.65933486255795,1.36347894557052,1.53130499137754,1.48778941084465,1.46700777312859,1.47574607074546,1.25587114210687,1.90484420393456,1.8192612483988,2.12742883116025,2.10358153269266,1.56605928894158,1.91977961871939,1.93702811690441,1.81339197424151,2.09673037497909,2.10105051522941,2.03425488224033,1.89910363058056,1.86794626309097,1.88971041126634,1.65981442196305,2.02308868336953,1.95541029232883,1.95201152980693,1.92269384615322,1.93090456029035,1.84082701323192,1.83218886095029,1.85059592734113,1.96195804129769,1.85085085537848,1.99875363904602,2.05756891591009,2.10018920402986,2.12512134463283,2.27002111075176,2.27493869481772,2.33387389771951,2.27966689964472,2.24425037692489,2.26147218560819,2.33486168688788,2.45179276318784,2.56330920086315,2.55424554580177
33,Cameroon,1.10316763561105,1.1272197363303,1.0823395184826,1.05748597023383,1.05414884490402,1.111770835277,1.11482178514902,1.20955237604698,1.29426728287233,1.48975834982362,1.76274145451996,1.95643404482154,2.01321458546636,2.22439724602253,2.35443166333637,2.69394319486299,2.69805219070349,2.57011459759706,2.28447733687585,2.41442186794981,2.40695993654877,2.27864377950117,2.14628168268125,2.06435217103184,1.96120960284161,1.95029124028707,1.97888002280966,1.92731295054835,1.91900222626656,1.93099084865269,1.97367569165951,1.9202041920556,1.82786782973313,1.81472667826553,1.77240594461356,1.72892034967616,1.65735878399442,1.66148190588046,1.59914023596384,1.59441688871565,1.54227045469828,1.48434786940998,1.48090955891537,1.53475996255897,1.58165011379996,1.67685136630386,1.67248817544137,1.58597387734985,1.59799283770688
34,Canada,20.8909776603448,21.0081945446039,21.7363858199125,22.5205566645218,22.5562723393063,21.7576242198685,22.0100819533982,22.4268369512681,22.3751988438559,22.9593104128796,22.9133180900434,21.8835998450636,20.7112971511973,20.4301358541705,21.1369370194055,20.9319395992842,20.0985408463182,20.311137727344,21.2653552543478,21.7092938849581,21.3014839183458,20.851559129439,21.1077775077279,21.0138041687642,21.5939638697337,21.9432942691714,22.3573606458863,22.7079611517955,22.594970615546,22.7594443040437,23.3167923458538,22.775754281926,22.8558964721501,23.1878652325683,22.8030741711402,22.8695683788477,22.4349958110526,23.2399098663435,22.1729298538653,20.7766008912923,20.9912706300928,21.2066989214075,21.0311895504103,21.2186639819904,21.3366591297143,21.2328419782908,20.7759090194836,20.5586558506051,20.6241276590335
35,Cayman Islands,8.5333632168236,8.14969802504161,8.79461369031157,9.00757575266881,7.19808373484219,8.37564496720083,7.13649065416519,7.38158310619745,7.24170228899641,6.52890147004695,6.24706589136105,6.8335977751247,6.4192652369546,6.05016514663795,6.58904695858169,6.20442607232405,5.95969465907626,6.39074175799169,13.5323913745541,12.0418857458063,11.925945247092,11.8783096657265,11.7259047001728,9.77050335478519,10.6248648701894,10.6597412683939,10.1681371180681,9.13280304241576,8.41576543185371,8.18621355207988,10.3062075753109,10.0215146080401,9.49182250861034,9.98889150515515,9.35342965828742,9.04986697156634,8.60557144339908,9.73031260725127,9.68090111522847,9.60780167208783,9.77072914201931,11.0054565318926,10.6958640313871,11.1172817163742,10.8199209101212,11.0157397378568,10.3961535518748,9.04953198189965,8.69642234750523
36,Central African Republic,0.91844885072212,0.939698074875638,0.969951140025557,0.982364022993595,1.02301171513092,1.02316764168736,1.0388536876973,1.09930104190415,1.16832306256386,1.40124352252878,1.45584997678986,1.46480556223134,1.50420384246387,1.61406463709138,1.53004184253054,1.53885395323156,1.57546729691152,1.57224037994298,1.58045840702227,1.60138056207472,1.6237784300377,1.72104027038559,1.69576390193796,1.68038821216524,1.70389825954855,1.72389850617656,1.7345634201733,1.75660355256032,1.77683523551029,1.77821792399249,1.82287418892311,1.83221106027623,1.838221764601,1.83750503680407,1.84297301727481,1.85678239433819,1.88151026166043,1.99965727810752,1.96990624586916,1.99410190516882,2.01975447026722,2.15386727490947,2.17423692281846,2.18141625073012,2.1909072996205,2.22222373374089,2.28883709484597,2.29695296413811,2.28838695858911
37,Chad,2.34449117982552,2.32800806864593,2.41534682980673,2.14146110497369,1.73744467393892,1.76182186243354,1.79743516112223,1.88722592911014,1.93401065006323,1.95449452414971,1.95620923577488,1.94119290616886,1.93072210702989,1.88075241476678,1.52085651182655,1.50052872702385,1.54379498270423,1.57688302306793,1.58807398072513,1.61146502690068,1.67888799298234,2.68105851866376,2.70638415699722,2.70903810766181,2.7622774393379,2.80371127185082,2.8215500426751,2.86227623009812,2.88886575358304,2.91105290527007,2.94808171133974,3.00047133995889,3.05044605206451,3.14287900204565,3.28985235057629,3.3568498972106,3.39723073497407,3.45165815180264,3.50378261564885,3.56716479157787,3.64776688252148,3.70004796726266,3.78622479498437,3.87910599227149,3.96412219073797,4.18812569645638,4.28352487137276,4.39309742898995,4.42376277432154
38,Chile,5.07499309664786,5.21119300652359,5.35260479656018,5.18886076900646,4.94127096559573,4.58601230440628,4.54184876025016,4.30373793215543,4.28731978077934,4.4482896918547,4.56892453539904,4.44235731629543,4.06221781362154,4.00126341548896,4.037487594832,3.81135343914147,3.74488720430322,3.7265443670753,4.01954821332613,4.37841156697754,4.29980876521343,4.12636154043616,4.22954897850664,4.34230777114368,4.54421115173186,4.82721688382293,5.24919428292831,5.64197720410313,5.60481625581382,5.76072342453657,5.50849383264874,5.34132343368969,5.31271560245273,5.39014994174412,5.6790782845382,5.66762123142398,5.68052882031858,6.12693073824129,6.3157911116079,6.04235824542018,6.09576487355996,6.62428732331794,6.77570844508723,6.81025079787797,6.36125792355308,6.59009556952045,6.8335576555057,6.8928088442704,6.90308736459564
39,China,2.44326184220586,2.43937640305056,2.47204543019392,2.46903535835972,2.44265598754033,2.60201964816505,2.62246915160645,2.7665458973624,2.9252852036367,2.9301552146853,2.86134456940094,2.79459557358028,2.83715212006874,2.90600019516251,3.03888460330665,2.99746958915248,3.0723652307744,3.18209860372326,3.29211733304143,3.33415358323535,3.3435849228172,3.41331739577812,3.47646658785796,3.61178336697238,3.74458588018733,4.05213916872682,4.0181037316166,4.01068506286827,4.0567500295109,4.00139576333821,4.16400305400016,4.29331304620004,4.52941863236918,5.06928827759418,5.71478547634152,6.33296142222101,6.90747696212996,7.3357797229572,7.44459779436549,7.88919342154745,8.48306949568063,9.16552252942092,9.38305879785836,9.56243973138368,9.55285129840097,9.4519329056978,9.38713881702345,9.49648661958713,9.7097845510649
40,Colombia,3.75613387307674,3.78400880406496,3.78741649818889,3.79095401776027,3.82720216233447,3.91384861014599,3.97540684522222,3.98403578030647,4.04578253095661,3.9782446566507,3.92369303218205,3.89218194264341,3.88112804981865,3.82831233427958,3.74051479860837,3.72728150748792,3.72893485190406,3.78907142069246,3.78161854732477,3.82296368251226,3.83054562760249,3.79428479763156,3.8293771780737,3.87911601059811,3.85023451121848,3.90975708157136,3.85107030296502,3.96859391089425,3.97801771398641,3.62757177004961,3.69718110092507,3.6725640685416,3.59563591080642,3.56221742452439,3.53398163982556,3.58797481736548,3.55310352228274,3.5998482844076,3.59420459991196,3.66661663413478,3.72250106377585,3.75550377051097,3.67175311385965,3.84633170488285,3.84488583941866,3.83726846063747,4.01692858922276,3.8163210838718,3.92687865349152
41,Comoros,0.976440756250141,0.970497218612989,0.9623160654711,0.961863281243173,0.966638520643649,0.958679422209201,0.955954876462067,0.945421506945813,0.926401289151822,0.918079554570424,0.899767275291862,0.864419007451167,0.833653105049084,0.806050606045913,0.792960791654334,0.763212305715714,0.709705564747526,0.770064401129515,0.754613107764359,0.742634043231265,0.761446940947795,0.760598221379299,0.737094133816589,0.726943381515155,0.720728232621725,0.718791256529515,0.714819592171286,0.711616508884003,0.738047591076943,0.744512215875635,0.78692281284074,0.802411119089298,0.798119067676873,0.82698890562245,0.841997705892892,0.823175037746894,0.866446327727123,0.746968987417715,0.758851081827104,0.790551142512993,0.826343787949299,0.792020098235542,0.798606852800651,0.830388881943018,0.795603178529717,0.809790000738901,0.84727964667859,0.932381231363521,0.939410355823772
42,Congo,1.81337492905217,1.96009780775864,2.02690047582261,7.53360006301366,10.0808140305455,6.37790756629839,6.17125734255247,2.77440748894504,2.43197382639438,2.42789208700032,2.8335497868067,3.24996623413928,3.46402965121552,3.40077110312511,3.90587777838477,3.80740794152237,3.67048464560734,3.67759748222643,3.92384875255891,4.15229663262716,4.05757127725223,3.92196445798105,3.8153300838434,3.73068371323016,3.32963302543352,3.97190747708535,4.85594528658179,5.00331207994013,5.77318110508692,5.73354089419906,5.94363350726975,5.52515103456292,3.60713755586726,3.92925510272186,4.10898217682647,4.83749809980185,5.15975600355039,4.30555485316895,4.14309192943302,4.37760220544793,4.61819086852972,4.31443565639679,4.04848812721587,3.87563678107652,3.85977292788998,3.75119488265019,3.61667761049848,3.80211165307681,3.89328402518322
43,Cook Islands,1.25425688132139,1.23877555456282,1.28879781221482,1.4841584212842,1.82292211878472,1.64759002449108,1.99077394867546,2.10726059547063,2.16306565903531,2.35132711688151,2.42166741797317,4.31752533382795,3.96828729492632,4.01102611559061,3.40326298876736,3.73478296350423,2.54676440477127,2.83022227097759,2.82991815734961,2.66782767728275,2.68630835146307,1.98192171987432,2.7133228926922,2.71180227292432,2.91102632244033,2.85175392986566,2.90347822997084,3.03068092760399,3.21372866097878,3.11310106631087,3.41524976835004,3.30685832452164,1.99581981836895,1.82227011452108,2.68663529475785,3.99333017139573,4.06160636449311,3.28356234043933,3.46743642063593,3.21103190306444,3.98199318903702,5.52171509340928,5.48962277165797,5.4282173254979,5.65791343625381,5.55502467710955,5.53650012484952,3.74093112124152,3.82240700699753
44,Costa Rica,3.09751633150512,3.09484116574238,3.19691669169674,3.42413822782536,3.34581269861896,3.4087313780001,3.38177311473689,3.62731463787371,3.71070757342202,3.70432019673242,3.52071900795601,3.47593692412348,3.25793774806634,3.2715664872814,3.27100832608514,3.15302559167156,3.11063991187463,3.09677729768832,3.05686656920056,3.0945608101503,3.08354564487547,3.10090718861546,3.38901730342681,3.31319430160427,3.35042708338496,3.13671448179464,3.04123943478643,2.96738089555595,3.0525035760275,2.90896511762146,2.78698942199519,2.78248260684293,2.74282388874241,2.81184678451591,2.83339875364874,2.79089050703863,2.87378134974656,3.07501609035077,3.06991367745988,2.99348784334853,2.98412251209964,3.08111360786293,2.98130723847735,3.01203235026839,3.05163980013686,2.96777521442789,3.09299403745767,3.12401890587414,3.10733442257607
45,Côte d’Ivoire,1.20232205738818,1.17140719768478,1.19188172555121,1.16979154325928,1.15200356648462,1.17829841687447,1.22293667491321,1.19521637176459,1.24604626126901,1.17708580563169,1.11414345308787,1.06886260359199,1.03900379117654,1.1437729968582,1.09238479782764,1.04093605085199,1.00481346023937,0.965515960182291,0.93421959320227,0.871282374625934,0.836753277836354,0.836523813247189,0.823965690795685,0.814369539111395,0.842613074593513,0.859650252656581,0.92988305470988,0.99972439985081,0.956699981829798,1.06448169995579,1.03720240017398,1.02656927797008,1.05894298680785,0.957784868935804,0.98916577103129,1.02248387858279,1.01496244583513,1.00204898413138,1.02758375839756,0.980263734492473,1.02350382443749,1.02970305818406,1.12732387634969,1.15043310875789,1.17189025859353,1.18441589131663,1.20749387006737,1.20475670516677,1.17946241414067
46,Croatia,6.62079996777813,6.55181050640702,6.61574121842708,7.23070357193035,7.49806336799828,7.45127509053683,7.43363866798578,7.52677210356224,7.72200999683287,8.29315296394343,7.67863926560177,7.48584133346697,7.54997064620639,7.92579139879347,7.6596926879114,7.8000967371831,8.22138671985499,7.68318218266165,8.13962106386938,8.17945727179096,7.20158168693867,5.56750086427902,5.08885174938949,5.1620526675999,5.02356362701681,5.18077061551925,5.24624081753119,5.73132983435711,5.83084972507186,5.93901445141038,5.90754373906485,6.18802330131695,6.42170357598505,6.79832110917444,6.99262175850308,7.04772885714651,7.24542153311447,7.70312184481695,7.40405251889453,6.85780419075096,6.73296322318439,6.65704620559107,6.24124380078044,6.19420580911124,6.04051942512727,6.22735926526712,6.34090551094273,6.4612742043069,6.17242900928354
47,Cuba,5.27905410731176,5.01362605423346,4.82345531798206,5.01264526060251,5.14390506528439,5.14997201399121,5.27990681903423,5.4847049093688,5.72800182502552,5.78720262390895,5.7890245747206,5.81627541840757,5.7209847419181,5.92112610428495,6.17423234666035,5.87451400803809,5.90285608130286,6.11924323567506,6.2166513223436,6.31101818587977,5.88619996781136,4.96761888147493,4.31821486487852,3.90365085130517,4.00276644654179,4.05665510148507,4.31311136836377,4.50649172262838,4.32486635369858,4.40510310400861,4.43491129319434,4.28085179114078,4.1478047794960204,4.06066368018321,3.96808443052652,3.96967326075449,4.09092049501502,4.18388952760193,4.14098110206978,4.23847439417268,4.46198385968093,4.33926206467298,4.35972388975603,4.23768933615488,4.19330948710633,4.18325774290602,4.26672411265578,4.0870896655354,4.02238172051514
48,Curaçao,104.580790532208,103.295070444868,99.2411399495457,108.668222212507,97.6836521610661,70.2276681726392,74.6964481438449,75.8709239908081,64.7415055336447,64.3537728156186,61.1364735768156,56.5794390479771,51.1512287545451,47.7364600195982,46.4364921385458,31.0947676902307,29.7727445244979,27.7490721400092,24.4982971387144,21.206916857323,19.3175597608851,20.0560604051068,20.9798433384768,17.4388337153741,19.6164831011696,19.8318703508555,20.2916914267878,39.4567932465406,41.5324265748806,41.9802509467513,44.3845245635235,45.3579668644177,43.8153406953519,44.1754906019402,46.1214460286917,48.1297497576897,46.4705354036163,49.0941230272362,47.1149583195593,42.8660209425645,30.973745822714,38.0543582134672,30.5173861287068,29.1266177776373,30.9173752114078,31.0355476257563,27.3049028961436,24.5100917360382,21.0468875429621
49,Cyprus,4.74750023082597,4.75322457959598,5.49430492368413,5.62806165515336,4.39972543605806,4.25601136956638,4.87206435167569,5.08060882526908,5.22646616490037,5.45986207576419,5.6847672489853,5.47623282896907,5.59223628580447,5.57518097386319,5.66420188997014,5.5606997830207,5.99923016947643,6.72959009948907,6.70523338013094,6.91354110754719,6.90366751194966,7.49109704389767,7.75224351498712,7.83181129775498,7.92466591417309,7.64670395123727,7.86479850627417,7.78656325016231,8.17497784822036,8.30100096091559,8.50032845713279,8.27486093021573,8.36173825195015,8.98385115260982,8.74763890260974,8.76303745176529,8.6583007108819,8.84601271932526,8.87502828996056,8.52108694812596,8.43514176285019,8.06929218503982,7.48343307986141,6.87823808435594,7.16876551526429,7.09699891417287,7.3976464621224,7.48515345551583,7.23493359805028
50,Czechia,22.3065219467577,22.3280266045384,22.2240291750181,21.9169179815234,20.1627057527659,20.7971001003516,21.2091961697289,22.1947937083485,21.4393528834058,22.3609587982787,21.5224975081144,21.5390612962953,21.6705119124427,21.77929001517,22.1038458818526,21.8388232418327,21.7246102390782,21.7676041496224,21.3550134946351,20.5095341120646,18.7599075241695,16.8948278886086,16.1019315789807,15.6952858357095,15.0091760976468,15.0199078302924,15.2518530274452,14.9239688989657,14.3157055663773,13.5947659259255,14.8237136298323,14.9292323469553,14.4132958237765,14.8624513190822,15.0017914033739,14.5497022637085,14.6192029264742,14.8079087939951,14.2053433054873,13.9100561922105,13.5846797280216,13.3385505877583,12.9064687397104,12.4542453153831,12.2393253855204,12.3755208118507,12.4610490327696,12.541190320895,12.3681167536489
51,Democratic Republic of the Congo,0.605768149814053,0.603017039185122,0.601478199930229,0.597258612668004,0.598598291615962,0.591247381585308,0.743573807560549,0.721508696712392,0.680890332293569,0.70131568747034,0.676342799745837,0.679032214806439,0.660425498955609,0.697549334177389,0.721288311602593,0.718203122144392,0.699878859345922,0.706207446579419,0.698272532031142,0.678733130522701,0.668250633788142,0.599175861569413,0.577183217045533,0.555142771910016,0.566394284173775,0.554219438662684,0.54770179263338,0.534876583238048,0.520060913036201,0.498356881855643,0.49722591662252,0.484090881397677,0.476458378063304,0.48061352231603,0.474198928496815,0.473861518299666,0.469247785976909,0.476538049851018,0.470843552496896,0.458727772662307,0.454883626521179,0.458279194295853,0.548675437671858,0.579454133670466,0.612869336319052,0.584601597423843,0.565957172433708,0.581993442932002,0.566306160528044
52,Denmark,16.4068600162024,15.4042448154436,15.6290016915926,15.4563685764129,14.3518553196911,14.610871094362,15.3918648548784,16.0480695820934,15.9913280347352,16.5647797432748,16.6712003360546,14.2620969142419,14.8673994623733,14.5023967898477,14.2956638440275,15.7866067935952,16.0081369186146,15.5223912372545,14.6406955026361,13.6393857737224,13.6915652885416,15.7208597357866,14.4956320420546,14.9415323700845,15.6521746289392,15.0166285937124,17.5115855117224,15.577468079607,14.7071356192866,14.0741426041093,13.3001299293899,13.5354241905723,13.3659805784244,14.3544921787365,13.1792125137268,12.4723250997681,13.7271350688516,12.8030014860842,12.0840336972616,11.5841078107654,11.5826498656732,10.5872244381588,9.63343553240688,9.86371682478263,9.16703897859859,8.68554674698985,9.02315925052213,8.58934685729853,8.54427593963052
53,Djibouti,6.67715259044695,6.37871997551171,6.02063878244104,5.80965349817326,5.75903662188476,5.60508304993401,5.15210423190081,4.8984262667012,4.42430296263631,4.40075983381076,4.50963200563756,3.51265977338744,3.31346878363024,2.87988288540889,2.57918984639301,2.58071619854979,2.43750060826541,2.65911000144134,2.44548995967051,3.59139972444202,3.41011639750308,3.75063835073932,3.47867219574966,3.47914378665634,3.54496922165653,3.63112231939846,3.63876811372566,3.69082190645801,3.64427844397299,3.68262393001197,2.64652870374153,2.61270796876773,2.57385942022236,2.61806862233598,2.55916871833909,2.4600481888151,2.36444206860087,2.36724157262542,2.46902615912225,2.26493937380763,2.33814021512116,2.02868930883869,2.24147426068628,2.30302663987634,2.29076085384835,2.17939612146595,2.12938170735545,2.31121858644911,2.3239795484816
54,Dominica,0.667883378980511,0.683979030473387,0.74142181187951,0.786107399356808,0.739260503592717,0.832721719647904,0.803108011270986,0.848914940879887,0.87091192245296,0.855480309555073,0.867789488626123,1.04983651300333,1.0486934410243,1.08228077775796,1.17537067617604,1.2024880102368,1.17350641220952,1.5044213913428,1.54691284349814,1.55256062070478,1.54090450624282,1.57997438932736,1.59628136434281,1.77843882329877,2.07462165465348,2.311085416392,2.41415909678436,2.3492556699606,1.94889263044824,2.36483545471707,2.51054474644474,2.60497374318929,2.36054609305581,2.6470214666881,2.92382154669656,2.81093806487095,2.75070846015738,3.08194654606767,2.89171625457272,3.00581103093514,3.08692264224668,3.20543014266884,3.24678352311478,3.28797838172344,3.34806834953932,3.43835267879765,3.36351842003212,3.45454251808259,3.36843798058602
55,Dominican Republic,2.12738134520881,2.17268554579592,2.38827852364983,2.355449530823,2.48042324792826,2.55243374501937,2.58902708544914,2.62360395891748,2.53731176283142,2.59668399589573,2.577371070188,2.41932882645728,2.39331497515772,2.57786069029525,2.58655139466386,2.37079330738022,2.44176182775976,2.61613945779353,2.56314945848951,2.66163767491122,2.40846919241453,2.47662408129595,2.56859745071942,2.55015751971464,2.71680229269689,2.77479115887241,2.87789624061386,3.06243458396829,3.27273756400066,3.30443632557477,3.32501345982715,3.3560284730672,3.57877734453168,3.25951973100149,3.14894006132551,3.24794844121796,3.43093605372685,3.50316642854632,3.48100495365263,3.40117801210247,3.48496400122323,3.48653638215641,3.52630202365244,3.45011865001308,3.45822176239834,3.64278525279592,3.73376557529528,3.62507678772398,3.79307957980886
56,Ecuador,2.24947363803474,2.05055028887316,2.24089338581022,2.64804342198633,2.7529608552472,2.79394240245972,2.99597772508705,3.11993442727643,3.21290740469001,3.34263061540165,3.40153765418096,3.51895437883121,3.47263738671097,3.31076074160131,3.44012219351861,3.51324864624696,3.576978235408,3.24987678006874,3.5777383596001,3.50853657033326,3.58302893949306,3.54257921317418,3.71011928418229,3.70888874779681,3.81901752116161,3.97094377996408,4.24611146228969,4.2731031997177,4.01771215590971,3.5558274186365,3.46431895429229,3.64734469227133,3.64635972502396,3.67885810400727,3.92629033306126,3.90550298286016,3.99762691747967,4.01816853616713,3.99443244905692,4.2174963476566,4.4648504980158,4.4009950423806,4.34964008705452,4.43484335955823,4.52393183308889,4.32885467329139,4.18244362820455,4.01962132890345,4.04612919892503
57,Egypt,1.60059143417239,1.56967584707051,1.56991487267175,1.45051640635233,1.53547089721139,1.6037288958205,1.74187855338592,1.76917269544859,1.78711278737828,1.82743380876625,1.91032982783824,2.01146133477101,2.09330409031975,2.19556730711889,2.31197151072699,2.34647208931422,2.35478509547014,2.45040338817959,2.41853985951527,2.47662670289653,2.51197623250389,2.60199244775184,2.60157705905847,2.57616137045316,2.44826672736182,2.54860859900309,2.64987601319701,2.70627621697653,2.71450239790883,2.85588719935077,2.81302230412116,2.98354656131184,3.02647637481129,3.05444977853559,3.21076768679566,3.47285579567094,3.58373284034084,3.70723357187762,3.68732031933201,3.70861710692594,3.63164279009193,3.676555294588,3.76409865362298,3.60002040990257,3.56803974427921,3.55233475026619,3.58572450108203,3.6753072506915,4.01183892766884
