,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
10,Austria,7.15720801886848,7.4471370747463,7.72433775245214,8.1280399141061,7.77212861613838,7.47441639535514,8.15485672861172,7.81143321342014,8.09533889868978,8.42862635143505,8.18674375600118,7.76027686213839,7.48148643615647,7.4823402008365,7.71960427813979,7.89527162247418,7.72563893287031,7.79523643694817,7.59085167939531,7.56511018379849,8.11852490477153,8.56128239526805,7.84079312854412,7.79216180318015,7.8095773279025,8.15523098216798,8.61038892924796,8.55127308985694,8.61086526831695,8.36176550592899,8.42403976640295,8.97969804782316,9.13591709441005,9.7147150399518,9.81085824372451,9.87904447537623,9.58160032408248,9.20228123552957,9.08749075771397,8.25924320250919,8.91730849174608,8.68565249532119,8.27685255591127,8.29944592408455,7.84715543034534,7.94303375247588,7.91433254622831,8.19947886697099,7.90350892701182,8.09972506399225,7.25229084759155
11,Azerbaijan,6.21131387059702,6.09499939672402,6.43409018938512,6.85759487471093,7.25817617426708,7.91887021902526,8.14374338325487,8.39827968338755,8.66654083795379,8.92921983400758,9.30682606447517,9.46071500940422,9.53341147707715,9.67925460144326,9.78219082507598,9.797668538549,10.0440119579118,10.2353886399594,10.2144196827693,10.0997418905582,7.54441279636934,7.23021570483802,5.79734314059018,5.02429966058936,4.408226743046,4.22605909081941,3.50555613265271,3.38141176301562,3.35505168000225,3.28894501174503,3.45460070065274,3.25853342160082,3.19888572117105,3.46454300125817,3.39572873111229,3.57096960370013,3.58244410473234,3.220889194991,3.51882175507798,2.90982736681977,2.74104657077142,3.06058342337734,3.32681185843051,3.38427956829251,3.483800336618,3.41075165331563,3.41595986145734,3.33689760951057,3.3505246550353,3.51085080165858,3.35599377746741
12,Bahamas,19.075521869575,18.7157524087931,21.0747087179977,22.2840590884797,17.9923489157154,20.8315831852691,17.8120083589076,19.3608669876364,19.7219295370522,18.4462570523025,17.8674074679224,17.2946599119761,14.1029235991374,10.8454977991625,10.687855396822,9.01823846970646,9.46573258172299,11.234402247805,9.97164298829869,10.522444597755,10.7516534236315,9.89566569417423,8.36076456784928,7.91556256412147,8.56044002174741,9.92672805489916,11.1096543426477,10.1870452619089,11.0952473173481,9.87350270783658,10.5744433278056,10.5542605737543,10.1071748788803,7.41672209878827,8.16469813930659,7.41562489347576,8.12478125755888,8.97644288168073,8.56682624995698,6.96408886844241,7.38808193971156,7.03339938412518,8.56582940379906,8.42636380728449,7.90533956223555,7.28724574217114,7.30331276334758,5.81883844224696,5.59608283263784,5.41133197671789,4.64016081385388
13,Bahrain,13.933772893629,13.53195640705,15.5845758527198,18.8246309782196,21.1034962460155,20.5949629816202,20.9927953498125,21.6865858832028,21.5180227103962,21.6683725828039,20.9248095940682,21.5513293336897,22.0241508842855,22.2683213527925,22.1906340376498,22.9860715399232,25.2800971420959,23.8609525775937,24.330122634361,23.7120751894656,24.1780473681016,22.6773263358606,26.0081616930071,27.4556934834105,27.279102032468,27.0325398642715,27.311765439302,27.3229533742289,28.1068035657534,27.2142007856161,26.7340294566771,26.3824940468412,26.1445399235936,25.5530472686786,24.0015482553432,26.2871282482388,26.5568396383504,24.9598234854763,24.8277662502355,23.3425125330498,23.2454223219944,22.6950328165724,22.7702537938887,24.4496941250789,24.8816166048863,24.4902122880688,23.5162898568592,22.6409537941082,21.6924382451932,22.1458877168453,21.6003076678516
14,Bangladesh,0.0514651663039795,0.0500354120486506,0.0522499421533045,0.0605629163234446,0.0626563236334575,0.0734691666329154,0.0769462813351397,0.0774317485716555,0.0808407398918656,0.0872408153364598,0.0954465684372457,0.0902818038803507,0.0958044417986031,0.0990168245005784,0.0905208370159723,0.101650013635261,0.10981052176626,0.116759740464869,0.124088686327636,0.132022634698385,0.135679790160808,0.126062546303568,0.137755335129489,0.142248722819077,0.150370307560732,0.179403803327807,0.178734554233636,0.188254537497057,0.188419634150117,0.197486725952337,0.209485929160776,0.241146107860693,0.249236282128586,0.255292633398384,0.265284917031626,0.278479944947724,0.295421858120377,0.30872756463635,0.341469107121097,0.358307673010801,0.393069296778927,0.410591666073061,0.431669790348148,0.44153041120189,0.459426533408482,0.52708104024681,0.540802485240224,0.568187518680689,0.590034703187505,0.655446974439631,0.639104113299926
15,Barbados,2.79178268127428,2.777217886879,3.20514783400085,3.48925226419893,2.85601026074777,3.60825928373721,3.16612026260487,3.48755230290131,3.60069752703654,3.36459020243494,3.32899561606145,3.50332653190691,3.40622405607447,3.72388499256634,4.14551033906494,4.61648852698067,5.19455193021002,5.22781291193699,4.69277554772616,4.84051852610442,4.91849881674822,5.10143107772653,5.18237654732173,4.60189046220861,4.32388659509876,4.40977089191158,4.01115918901866,4.7706242363633,4.89042091755552,5.10578621775831,5.29555420994119,5.32274794550862,5.13662886619542,5.48737828379699,5.56715889036988,5.4717560504217,5.28727194352437,4.93852641749049,5.69948146647724,5.80198753500197,5.6303540756654,6.38502725956785,6.32033927587407,6.79672572551671,5.7272314573813,5.90780307690954,5.80498419500625,4.74631499347261,4.60124116129168,4.52208927424132,3.95293930374729
16,Belarus,7.5041493725879,7.46183752359572,7.95498105011972,8.51952303566628,8.79138788127332,9.71934480035848,9.68374043324147,10.04699105404,10.1103289960602,10.5573739153276,10.5663677033265,10.9601312242262,10.7832945073542,10.7426697529595,10.5233124466395,10.4472885671297,10.4565587845385,10.3262081400274,10.1909797518775,9.79262847138259,10.6690660238235,10.2445010407177,9.25721449709586,7.98694282469389,6.77858432555586,6.07941688308963,6.19589494076426,6.27796038347679,6.13105324275149,5.91996451148251,5.73024754751898,5.65196105713281,5.7258360930313,5.83832897955349,6.23402919909165,6.37005668343737,6.65236054075074,6.52964962333934,6.88269203244654,6.564469782447,7.04062895952632,6.72223755169456,6.86029775978834,6.84095098764941,6.77491128475094,6.30558763639325,6.32533629487956,6.44654763537537,6.75621032332242,6.64254888889655,6.26305633142976
17,Belgium,14.5409740837526,13.4482781265549,14.6049975040674,15.1173490116308,14.9581581726517,13.1549676794155,14.1050770478867,13.8111982440942,14.2294153416402,15.1449854070068,14.0467530403891,12.8205885757227,12.0273010873403,11.0377460662233,11.3115218124974,11.0532376811512,11.096733204872,11.0929762910758,11.3056960977988,11.3851432018461,11.6557655583271,12.0067971536148,11.7532395511991,11.5167279060848,11.9783068715427,12.0657936264983,12.5117840872623,12.1962055690546,12.5148967310619,12.0731177217314,12.2288414135188,12.2908874733598,11.5227369108337,11.9357011546598,11.7786640992739,11.3155780886611,11.0787132147162,10.6411741389912,10.7209435191016,9.88600016958095,10.5598696895329,9.52638491303466,9.30568557926114,9.36793737746806,8.72340890263414,9.10390571415791,8.96209029525726,8.75192069628324,8.76468647247876,8.59217145134512,7.23580761323951
18,Belize,1.22507351667185,1.19772902691657,1.36467624899725,1.47026362793324,1.19330398562148,1.49450091107609,1.29940086846175,1.41993294315602,1.45241510783291,1.34092328962174,1.3061283814644,1.21050880988846,1.05922347372937,1.06945665502946,1.25621601464324,1.19201922895811,1.53319848131723,1.29327727592933,0.900557279252407,1.24789320141277,1.61362169814238,1.91291219828804,1.58295880365588,1.41959921342401,1.30839227535528,1.45417880378618,1.17723969355473,1.79922666854688,1.65649143144986,1.68244226318476,1.62219212405232,1.63472921159759,1.42992920756962,1.51220960691859,1.39140511182988,1.40792212731708,1.3899858062164,1.21650526264464,1.07466993349991,1.27444372577876,1.40690460941892,1.21853471205254,1.39410017135678,1.59419736952359,1.46702812373825,1.62058860089956,1.52020959166544,1.18286767423488,1.12564359608204,1.19039199171773,1.01297502514277
19,Benin,0.110033074778357,0.124623372875491,0.154783397457591,0.15613301527453,0.15657155841263,0.171135041468106,0.112501173528682,0.12756695092968,0.132079160541893,0.143992433115105,0.147182749733668,0.119846288097525,0.134942770599153,0.129555355831137,0.129352151916609,0.147799000208017,0.129170555503336,0.114347948706359,0.100771711341045,0.0865539797200012,0.0834037020608617,0.0713674051616662,0.0749013606868225,0.0732993577174669,0.0720259198683285,0.0711624539332426,0.180210969348206,0.221342717682007,0.207127541774918,0.221102319337945,0.228930685571552,0.266284154008984,0.29808001369495,0.323478026048592,0.334456181909677,0.355624905798254,0.474289419453809,0.523868523867535,0.505687225891465,0.527267222878104,0.554211747845479,0.529035836590986,0.488921592183189,0.497886501653256,0.515071461498829,0.548582843419062,0.662184071006135,0.658431766564958,0.70433507119826,0.689906654225975,0.605926621488849
20,Bermuda,7.13995459128638,7.06344310560769,8.1145548497099,8.80408146059506,7.17911792856094,9.05296402600473,7.91889506738107,8.70889468567029,8.9713876322996,8.36244846774763,8.25144001614261,7.20658471353123,7.29794995843868,7.95398342106169,8.68629508073473,8.18249062954854,8.13075879374284,12.5870640861529,13.2266192966412,14.9016987718458,10.2876048211062,9.46856401275444,7.48969331031016,7.90024552987072,7.50390585594973,7.54928740685211,7.79879799669768,7.36754135332522,7.11750556832675,7.25546829708156,7.23217756684576,7.27667348926511,7.17880633493267,7.6416894248497,8.00510265887958,8.11666345769998,8.82916311882329,10.0521613195771,9.60617546460348,8.35944081224826,10.2401803919882,7.3122064849562,8.50945287548078,9.21978845326663,11.6177120310346,9.60093119268423,11.8839401920021,9.84454851114118,9.60655137448829,9.41522647822728,8.17638056943551
21,Bhutan,0.171885857358842,0.173030903565296,0.182384392032574,0.190802566820585,0.200794805439263,0.182228735083519,0.178750233567111,0.182853838068273,0.182994081178772,0.189101556018018,0.185960862940279,0.187837394083924,0.177617833694467,0.17882877629813,0.168141320931411,0.174785599728583,0.169958698814789,0.255476410836929,0.258384917268058,0.241171430928776,0.313330266993002,0.316904159029489,0.325580655077372,0.292772791555235,0.374477794049599,0.521216623834431,0.570788726549351,0.63320181256312,0.62679961413249,0.684700082863564,0.604385034250875,0.63266181173677,0.707363333547714,0.629661498731221,0.548305404337464,0.763389376049854,0.748943830024932,0.584387709437841,0.753295339082673,1.03996715077723,1.20764020516986,1.48607841856288,1.44687775668788,1.36590775608168,1.38063068447597,1.54651775317316,1.58030765588864,1.41984540830351,1.57890431625082,1.77785910541751,1.74547551510036
22,Bolivia,0.682204368353315,0.830966986373269,0.963202341996092,0.878374368398316,0.812061264418003,0.908448681162487,1.00398859604518,0.942716604886046,1.04768273501024,0.920576305392824,0.882907732777298,0.923168706943763,0.948117946652888,0.949487703013107,0.86179622259042,0.80978338028447,0.752749164702133,0.768319190612756,0.800636498130534,0.917296405277367,0.953365816362905,0.9732331629813,1.03023990744576,1.19859332994905,1.26249767701641,1.11873894861175,1.03183016753613,1.11067622786484,1.04774189173026,0.980079679015876,0.995637585677096,0.913047524892954,0.939510736920079,1.00926276081276,1.0582366743505,1.08593492149175,1.1511355246264,1.23033963886547,1.31932405477377,1.37892370576969,1.4890415767364,1.59436387303811,1.74352000838363,1.73357596310395,1.84368649087879,1.81151041394631,1.98386899867651,2.11849232047848,2.1390492932102,2.10985557763465,1.78791212075695
