,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
57,Egypt,0.422093898949845,0.44244646677036,0.432683598892692,0.424979059365614,0.396181751491699,0.401807840117892,0.405535937767917,0.399966101417764,0.387043561117028,0.391075192452977,0.368888023531506,0.385030865229552,0.388754077099532,0.387495435707751,0.398718542625632,0.420451333612876,0.413386950586621,0.406371112758912,0.383913190974,0.375775872883362,0.356933853493264,0.362639324514954,0.371288796229707,0.35540088523558,0.349905574849475,0.340918512060033,0.33650684047349,0.337521973730553,0.356372465558558
58,El Salvador,0.269759947359576,0.296761237680597,0.295009827455531,0.286952068964169,0.296286626682544,0.287957806320393,0.284765347201069,0.307013266733618,0.296703591008669,0.293851350231975,0.27850445144394,0.294953059569016,0.295815477184001,0.297677996972327,0.300448106080544,0.300175660530802,0.301268406950464,0.301407262597276,0.275149883913465,0.276394240938655,0.264440538784589,0.252250183996741,0.253504533978729,0.235868087572753,0.236752614483187,0.240665311925737,0.233445224169553,0.218099402853453,0.218298692609143
59,Equatorial Guinea,0.496799139888641,0.680714921183922,1.8705073139834,4.1991038293815,6.65442225186572,6.01376164262655,3.888940014292,2.12830262064019,2.09521063134107,1.79358518475256,1.60309871194287,1.25921667659865,0.899347367963772,0.867339483978963,0.746853757117853,0.695703478566369,0.652274137664682,0.541322345492581,0.536290077347872,0.49094796152339,0.556715244420108,0.527781415998514,0.471984516278041,0.482777503123801,0.441982151453973,0.463233220263561,0.483486896137509,0.483839250338773,0.516885034415744
60,Eritrea,1.15584278325637,1.31003662870827,1.46276609107641,1.09296044412594,0.931065357335753,0.913425837001927,0.91314252628652,0.899803309143946,0.836020606731739,0.845391676211012,0.874602012414882,0.778469816268618,0.734933938501191,0.755186124232289,0.732673918392087,0.695701968408164,0.660183076506892,0.657434458126442,0.715226665296503,0.685968248015865,0.659682341810519,0.630459424785165,0.587905330786198,0.559246078608714,0.539799138756186,0.525089410316198,0.519605228263453,0.4907424916568,0.471798106335602
61,Estonia,1.55169112518091,1.58281848464262,1.57553691056865,1.32478191827107,1.33373077715358,1.19621509313207,1.18660985069253,1.03461473415979,0.9453412722907,0.886855232915681,0.811763067555862,0.790633137858687,0.711869554401345,0.73536489050571,0.704452167684864,0.65225612231837,0.563219429195003,0.620096470158696,0.620590528496876,0.63639246977021,0.743503008989858,0.67527981456009,0.640347141167217,0.700319259846422,0.656033809287826,0.593585400377636,0.568097470952836,0.561718752621441,0.539711837297293
62,Eswatini,0.666736083606767,0.710747463093259,0.659040526961693,0.54736499274006,0.681839577491838,0.632358383543535,0.621302430831649,0.687739192414894,0.666070725241925,0.689002887332016,0.794206460593378,0.796161877157719,0.758955625601873,0.719282033919215,0.695496429692776,0.695261426394299,0.658908333196289,0.681262150222951,0.678383425558708,0.641485940424621,0.575413664234864,0.409628060889924,0.372977475789006,0.377023130395279,0.345774205391198,0.344619511934975,0.354233584047993,0.346410989829312,0.350187959519952
63,Ethiopia,1.71986423527763,1.87341230119221,2.08049504831035,1.70628644887307,1.72136506880012,1.65225689158606,1.54483482442055,1.55146577190611,1.71602883816525,1.6311541798118,1.50060193491576,1.48705173935145,1.60429380153943,1.62602576866616,1.47295398275086,1.36793165375271,1.31397830038349,1.29022358090592,1.22514959955324,1.16472055941926,1.07872091617284,0.968934853873355,0.928571031191432,0.872547448276383,0.830729949835818,0.772256020978078,0.736303722561649,0.697141467662331,0.663584067739759
64,Falkland Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,Faroes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,Fiji,0.340914315595856,0.328611720182574,0.322257833428481,0.332989662003644,0.336399377747254,0.341327190823634,0.33133504572438,0.344931750247642,0.339299130174541,0.324769773680287,0.345930603711133,0.351621804181398,0.304641020843462,0.32426053786288,0.36682427729123,0.337105719307675,0.343097709193691,0.31534196511141,0.252634319106052,0.256077680138924,0.250992424948642,0.390445048134796,0.267384099961941,0.285587982104648,0.30985501372875,0.298207187565709,0.278375910626284,0.275228694543052,0.272401848065485
67,Finland,0.50557097502811,0.539681763809946,0.530198540819274,0.545301482077161,0.571281235107946,0.523867971544238,0.537318722485918,0.494250782570109,0.451168475346664,0.436935380987842,0.406120802129215,0.426797599914902,0.427725838734799,0.46193086415448,0.440914637724157,0.368699288238419,0.413070175772294,0.371246527670634,0.335844764437662,0.352605583234771,0.383780160483894,0.342601181414708,0.331387236840942,0.339414855883315,0.324981750794004,0.309318408369629,0.297802400533891,0.279456830547156,0.281779584434564
68,France and Monaco,0.280046410107641,0.289567066124116,0.278283509793473,0.269822538234656,0.261661811732809,0.261467624396433,0.266794539141638,0.257633352343004,0.251178805478445,0.235067934827883,0.225159262748505,0.222239467813978,0.216915248676147,0.216284650027921,0.209895911662204,0.206859445490979,0.196740495417703,0.189903462346559,0.186702608109301,0.186525831788643,0.18677852778338,0.174930885838351,0.174955737781883,0.172080651345151,0.158409250902829,0.158632317018851,0.157372575470837,0.154955690534239,0.148326664312549
69,French Guiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,French Polynesia,0.00219649823828732,0.00209321325657196,0.00201901605835646,0.00198048411244523,0.00171846487426748,0.00172329361595915,0.00169132244081263,0.0017364405810328,0.00174720329471934,0.00165849237402086,0.0014964281916279,0.00166849691680616,0.00167772504938796,0.00171049792659917,0.00166332449465947,0.00172684044343929,0.00160911784873222,0.00152824363305905,0.00159731904663226,0.00161688181557493,0.00175851092575016,0.00217409517092171,0.0019980978488146,0.00198315362389961,0.00190437816706064,0.00203458370967509,0.00190317069115469,0.00184056816879852,0.00184299733364881
71,Gabon,1.04544962087845,0.937632167314332,1.02275635931124,0.994099271644285,0.963885097516874,1.02700380506462,1.10747176320019,0.978180931934659,1.09455718472217,1.14077202953845,1.17993695795142,1.18525887556599,1.15135035943677,1.25537988964582,1.15367905632846,1.0607215825932,0.944966524107687,0.775240734756472,0.862039999548755,0.840086050897384,0.809072216348591,0.744537721487227,0.704902738330204,0.663298433194115,0.644187041981122,0.645379692303858,0.636185374694416,0.58882930359567,0.572752351942625
72,Georgia,0.784084468608889,0.796393493210877,1.18215519028676,1.39514433215806,1.12332502171922,0.928802663712485,0.749710803498835,0.640118535198634,0.580751989628507,0.552001585112564,0.56384131632114,0.45598627365105,0.427602549917848,0.405724881876816,0.394975950014057,0.391525258035209,0.37185961199173,0.357548275478233,0.322208447662387,0.361644484050301,0.322763253833066,0.337186259622744,0.343799734804599,0.335320530101801,0.347445256732006,0.342555857350722,0.343502131439896,0.32611984357461,0.308899825853278
73,Germany,0.422438137962928,0.392858088170752,0.366580393447535,0.365857338229674,0.354637135193193,0.347489562555077,0.353053382930616,0.335834537607988,0.32077604234198,0.30389787636738,0.296611907942989,0.293462404053282,0.288027582836396,0.28983229215618,0.281146080495106,0.272408615190045,0.264504533818027,0.248522919366427,0.246633168119238,0.24342670769505,0.245808324529126,0.229328062667589,0.231227291327836,0.234847293467152,0.22007298388105,0.218079188732197,0.214279718029818,0.205205972425421,0.197092079866871
74,Ghana,0.302444406251942,0.295110756352666,0.299424557253006,0.292843070645408,0.291707697910409,0.289720819958224,0.292481308042986,0.292848160660767,0.313205334809321,0.317976329931237,0.296917063575346,0.296113142956304,0.30819998750888,0.287602411494562,0.270696213458039,0.265035797731038,0.276894168998435,0.273558070158222,0.243949257439795,0.254181321361364,0.251994341913488,0.248560047369281,0.252385835143631,0.250700371408261,0.245527297833277,0.25103034008327,0.237759755710025,0.241118102951504,0.241875694522693
75,Gibraltar,0.433589289511592,0.579079560449688,0.667131493606972,0.660013730912362,0.757671487449805,0.726805553123207,0.728948316567039,0.633728489013156,0.658371870441997,0.674189807529747,0.603832773577469,0.605563595716617,0.606555571028768,0.605632050043992,0.567905299936381,0.567848881233188,0.575887278263936,0.556954636515361,0.558188050470381,0.604590739898046,0.601594195899445,0.570479233271625,0.571026391076773,0.53797096801004,0.566855044613464,0.61542160232584,0.605574851643084,0.593151962235057,0.640810061237703
76,Greece,0.40824043763077,0.394299949460725,0.39930286280126,0.402387117946832,0.401497783534717,0.405025188658014,0.393362792541011,0.379927161827359,0.378246713194389,0.368308511834808,0.377960590569966,0.36657920426208,0.354619553744256,0.346089658586651,0.329822608392712,0.335189008835291,0.314278789190032,0.31459696369883,0.304742640461571,0.302807815544619,0.3010363024317,0.32587312690128,0.335378971540752,0.320410625901422,0.309300089955134,0.304748238721494,0.305796008875251,0.30331938475389,0.293605159446563
77,Greenland,0.000392151341304172,0.000394004277142608,0.000416976610708971,0.000440123384724763,0.000415781175872226,0.000401718787698203,0.000396657749121059,0.000391556669102196,0.000364394619423805,0.000360084001705871,0.000333636079934692,0.000330207330314351,0.000332770726131309,0.000335782597299215,0.00334459594697786,0.00321578705260384,0.00311673248896427,0.00300284498801872,0.00290762306549552,0.00253375552497002,0.00285617098575667,0.00303467802666992,0.00241853875902404,0.00241760018530977,0.00211025466900493,0.00231422218207824,0.00219224054476629,0.00214626204060329,0.0020843541609936
78,Grenada,0.200094003054256,0.205933045708995,0.215646927431094,0.228378633320894,0.248523564207203,0.225590330649821,0.228875858948709,0.261245107185246,0.205024194218389,0.196195662476464,0.185360402321693,0.194970489311835,0.18407555883659,0.186011142106679,0.185261147357157,0.165845393079157,0.172323164112377,0.167739810923279,0.174063777328369,0.196240496481175,0.208498650782773,0.222864869024491,0.241775115452237,0.277837926441249,0.218701847253382,0.208954989868436,0.201022621120966,0.160733893065573,0.151179501160607
79,Guadeloupe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Guatemala,0.265470529986363,0.267092841417235,0.276648375488186,0.283837547489989,0.279504354562637,0.285552995388864,0.2776642812633,0.276254164835389,0.289899701980472,0.288406907629456,0.293389889852382,0.298381839477375,0.297472497454114,0.284478760044906,0.291628447708616,0.291205444503272,0.285343837560082,0.279475912248944,0.264784118490041,0.275920861254323,0.274211272472874,0.26936623009305,0.270109588948742,0.2758085455031,0.278697851397959,0.28944742140785,0.294078468406468,0.285577605427135,0.293503802781986
81,Guinea,0.733632250575363,0.731563611512607,0.680682384618808,0.674448189582065,0.689856227199131,0.721847235939855,0.728171527012134,0.664631793868334,0.662968266938459,0.7071919957083,0.755869545831676,0.743651545332869,0.737480664570734,0.766265424593999,0.779968098368883,0.780009906294577,0.80498331174446,0.783205163420771,0.78456341582033,0.835184469120203,0.930252522112666,0.918575133351214,0.894607036103139,0.878569863783972,0.880279315789651,0.894670421694253,0.843115496481268,0.796352297957844,0.782728726225903
82,Guinea-Bissau,0.782154549262194,0.766556110967979,0.766612088728562,0.764761864103526,0.767071653935354,0.757603163052959,0.678690535093529,0.645822768595516,0.91172496224301,0.940160221420789,0.902905478143973,0.885922013638407,0.901004749247155,0.92539817535328,0.911909041073284,0.888701242887632,0.897377746958389,0.909478631611291,0.923114663275495,0.932682134889749,0.933557743271922,0.869854610681857,0.922134118614575,0.932236887147107,0.876602530125115,0.869549967280897,0.862087019413142,0.811366548721133,0.798113959897297
83,Guyana,0.871080397227649,0.927248509201824,0.903627975783523,0.902315691626274,0.824735159696496,0.79696959765172,0.753283617206032,0.715587962953483,0.747197635337095,0.789888014936882,0.728476638943569,0.716556588976459,0.679523146065397,0.733122341081773,0.704484287051429,0.675519308352029,0.611070962702333,0.608177981193054,0.600718384091268,0.607227660996766,0.611640610921668,0.617780014045172,0.63294828875291,0.639211180306334,0.637535213493745,0.641558938598032,0.616873620323182,0.552094893451744,0.520754016013424
84,Haiti,0.262012226066025,0.265202586449656,0.292507425127704,0.301626528838766,0.318229444212461,0.327998748399055,0.331923099298185,0.338828388999245,0.33870563833773,0.335680585870864,0.343752430246041,0.355346904064996,0.361869868890365,0.346318098482875,0.362523245059908,0.438773689828416,0.438248387905753,0.433563094745216,0.427786813451956,0.405952094055696,0.422814709394078,0.406465306682613,0.406737731630047,0.40237497585481,0.411247983623951,0.418607305219616,0.417899763088824,0.412673016794343,0.406536185419945
85,Honduras,0.468137510590894,0.489731896420471,0.478510496828076,0.439850936720643,0.478680672162001,0.47027173131857,0.47666968623648,0.462194727434566,0.468003972217711,0.45172322732729,0.438680296296927,0.467924706777616,0.492262491489037,0.519758594905285,0.527599730597985,0.49501167145321,0.451406118244066,0.488393925437889,0.469280212369443,0.483639017612809,0.469992884498907,0.46537058179462,0.461162574568737,0.456855941820025,0.439823417627634,0.452004274900708,0.429950091112889,0.419637236990462,0.423150438712621
86,Hong Kong,0.234098537484945,0.238593385785133,0.249429797158016,0.24782005632597,0.20154047443242,0.197128863037006,0.183616216174415,0.164056929231008,0.214002156510389,0.223005286731978,0.190178328517503,0.193200278775587,0.184525350772182,0.189684960303409,0.167454832953481,0.157472142736932,0.150327105653122,0.146464015963663,0.140512043751274,0.153988575547043,0.132757092612188,0.136620740941368,0.133011363729603,0.132104918653061,0.133435919731141,0.120745939304762,0.120198926067318,0.114456749002729,0.108257861438281
87,Hungary,0.488323579845541,0.528047788629896,0.480137013886453,0.486157885084951,0.471315839457367,0.455165828118581,0.468291344714924,0.446175840366036,0.425277462019078,0.414954219526869,0.382528257158856,0.376091307722073,0.37209891521004,0.362234539004295,0.34173399106047,0.322598741406004,0.305530290566032,0.298807778763345,0.287458135394158,0.27925170861569,0.27794907024187,0.269326801074542,0.259291095434115,0.243468316021696,0.234236018624629,0.23510485690503,0.233576297232661,0.233259729485328,0.220935013330427
88,Iceland,0.512116782820714,0.510054033336634,0.385871505257786,0.394940350830994,0.395584048687481,0.37325673971374,0.388840845823094,0.360980495239777,0.351227434355548,0.342819967688317,0.33604431673223,0.332046179118962,0.346554445621285,0.336928205983125,0.319431957103744,0.29942739787593,0.291091522004833,0.288150719276052,0.2999439378269,0.324495479737262,0.330372184639873,0.31561118531999,0.312469673367562,0.301283657378301,0.285000686558825,0.282477734095148,0.262366650408141,0.26463905631072,0.247480323254902
89,India,0.868317624730245,0.895607856999101,0.86668656253253,0.847589458775323,0.823293693507113,0.797572915005353,0.763049623376973,0.756973982028636,0.724571786191526,0.69283334529208,0.679472669068667,0.656917295175791,0.643150126729678,0.611417410448885,0.597100416031277,0.573049972840091,0.555643570810249,0.548342677103729,0.555930371000245,0.553953460895185,0.531935943099049,0.527627538585114,0.529571255663163,0.503870632414749,0.494526982248093,0.461342797389424,0.433231310507629,0.420518893415786,0.41051677258718
90,Indonesia,0.498396620860577,0.488076669297119,0.479751543808738,0.468144256084189,0.453115583585175,0.443151149256145,0.431185453038303,0.430591737722455,0.494583718639872,0.504346116457328,0.479101546975889,0.481143378898027,0.469290950190888,0.472425586916819,0.45806019286429,0.43836458600884,0.435770956957126,0.425549448721922,0.403579558876467,0.402160832369785,0.381465116119309,0.381964572885001,0.388458224064772,0.370355873859208,0.373785498183196,0.357616203715863,0.344570568714375,0.352305931285249,0.352902338773172
91,Iran,0.65847208270296,0.662038677024213,0.686881483758138,0.677895174448683,0.760277989665386,0.745678644498207,0.740547512300228,0.761886305887659,0.725616614344119,0.768867203840803,0.772121955162754,0.777747513376389,0.7517326246915,0.750165475777432,0.770917644135125,0.796050943663223,0.811786948317976,0.785593153915379,0.789561862750258,0.80490742953458,0.769974350716726,0.759904056750354,0.815083420429886,0.83786322919357,0.824064405932294,0.833149759662804,0.772141050188343,0.769822131388497,0.840627314009035
92,Iraq,1.15688511088055,1.60876184952331,1.63964987093026,1.6369598483697,1.72250747004026,1.66883659046569,1.4369992995653,1.47566831475007,0.918227777929509,0.732539787156258,0.696176517733352,0.744731096853179,0.764713033889562,1.1020233318619,0.792138781603366,0.766442657754726,0.715800327474987,0.656888877479714,0.674893168079265,0.776961624529486,0.811338905843587,0.811085813877617,0.815926751178649,0.791843250974072,0.819461289550949,0.789266495874795,0.792214399641549,0.812468423918889,0.883337078131319
93,Ireland,0.613231792131174,0.607469586446917,0.588450155807164,0.582105160415268,0.564523915660218,0.522697753179729,0.49995842290032,0.458942330200372,0.438604852793802,0.41111379483961,0.395660519367007,0.388090168929389,0.359666074391088,0.346514750114766,0.327748620345466,0.313286569676531,0.302162677080419,0.280310107140703,0.288201494690525,0.282640507407341,0.273960351827862,0.253026886966739,0.258885805047802,0.253216558503303,0.233085053277265,0.192342589436771,0.19759830991641,0.179510194058357,0.164782111795636
94,"Israel and Palestine, State of",0.343294939290385,0.326535534521438,0.320719494901724,0.334189805067483,5.66643360635894,0.337198138356976,0.341374719451463,0.337099361708326,0.328116432697911,0.325326616258819,0.328251172778603,0.335447350103879,0.354537998425058,0.358953399508995,0.342443705103307,0.319644278807393,0.317103813613407,0.311760257835075,0.305988258129087,0.296028729508807,0.302359841136596,0.288726796834809,0.301961216186212,0.268022478721288,0.254517965354375,0.260987314288972,0.251594322465248,0.243799039528146,0.229616181144314
95,"Italy, San Marino and the Holy See",0.255847902047558,0.252003750654247,0.247767105272344,0.245901380828893,0.238871337430582,0.245801213028317,0.24055217856285,0.237274010902489,0.23763230211971,0.237152254751606,0.22919434435626,0.222047152116686,0.223647551500652,0.230455159579777,0.229089850791927,0.227398115194719,0.21871518437252,0.212440737483742,0.208544333409032,0.198644726603908,0.199280377098346,0.193492342442685,0.19142104811327,0.181404305887689,0.173270754397353,0.175984835416644,0.172152632767839,0.168010014454573,0.164204425559469
96,Jamaica,0.441188431877707,0.42212485352736,0.455448019322186,0.423812530938117,0.419735254448835,0.424462542693137,0.438380707832011,0.451206323521073,0.482887866685424,0.489836963232692,0.488845682309131,0.485332165984914,0.474202184876833,0.471569556301064,0.464098840676878,0.459954597227973,0.497524368930281,0.486775453321509,0.412577733152017,0.35041190079086,0.336976164862337,0.337107185404336,0.327283110366945,0.343903896876498,0.334813886201615,0.326354219030114,0.34104506029284,0.317904134999438,0.361276906003679
97,Japan,0.327067927954719,0.319074493876644,0.319375515326143,0.319733868925081,0.330223618750077,0.325400813276587,0.319025254650756,0.311901506517496,0.301196848749966,0.307583703983298,0.302875938604617,0.297240952062218,0.304544141384265,0.30140622601722,0.29334831070403,0.289401992602973,0.279449881586895,0.283012973436107,0.271192213082902,0.272136052497942,0.274634950320425,0.285282365877614,0.289372142154844,0.286350657980144,0.27684909120196,0.265064975924685,0.261754656555631,0.253613205987311,0.243766599612634
98,Jordan,0.436437741370583,0.441482943580995,0.451311351290599,0.449351522156633,0.444454036728775,0.444123557427121,0.444109656812613,0.443815806840036,0.438598167148343,0.427776419216051,0.426992809957127,0.412021918968262,0.416034748131272,0.399797061669184,0.409523877807769,0.405061109331719,0.38195558808948,0.37020253688995,0.34583796753386,0.335432909346505,0.324385570553272,0.325920454792047,0.361055209192441,0.350730164514734,0.362946720819783,0.355692180563153,0.358086154858845,0.372363423742878,0.35438975629114
99,Kazakhstan,1.57233734977256,1.799132860402,1.91897039781155,1.84375226863125,1.88409386385598,1.78930627844454,1.57033208245586,1.35245070790933,1.36785219539629,1.22906321715826,1.15115126997375,1.00367494485756,0.997848582779948,1.0080741580616,0.988584885042489,0.954775025456105,0.951902315511329,0.919714944575474,1.03044945362926,0.934874586311817,0.929737254185943,0.919829219485279,0.870024489253623,0.863838383017301,0.799421502558092,0.823560276207211,0.837026033435519,0.822631825032994,0.787764374487158
100,Kenya,0.5262073582237,0.508944484824271,0.520287604202515,0.523407067840359,0.517785987748189,0.505980698630313,0.47658068448685,0.475168890183884,0.470998624347749,0.491336934197571,0.477431349210776,0.471322473882797,0.493839091322013,0.492521422089443,0.510496250412162,0.502858560807508,0.465262920374585,0.586277330032089,0.621301687622674,0.595668933959637,0.574461259714796,0.547331599435166,0.515018082998608,0.493461687255529,0.477034074475771,0.46854630956133,0.477533946944785,0.438202111669371,0.42109890825126
101,Kiribati,0.214264011092863,0.216791386402802,0.218264649488307,0.215590773709097,0.220678568442807,0.219379079553925,0.219062085352432,0.220890030113562,0.214071350377043,0.21723884202184,0.272042403921406,0.260035965984675,0.317871859875629,0.318058864811489,0.341999658738177,0.39798598587316,0.418758148744845,0.363955678189424,0.410844600010575,0.366023625033678,0.386856303344005,0.430664918875317,0.388696389325808,0.373509720138212,0.374184785329894,0.365431352567626,0.355463058474044,0.361067988646127,0.361834501965212
102,Kuwait,0.753140346081164,1.21823247671954,0.632738775311188,0.645563656171775,0.679670938355535,0.63009469482249,0.629085959562746,0.654491780843757,0.649291152928718,0.686896868412397,0.729671337031408,0.748554255086581,0.757830563537908,0.708940063130808,0.668027202440353,0.67372784686461,0.644741972832806,0.598611460870017,0.600493120775398,0.670207842257511,0.67773109358179,0.642356310352085,0.603471168529231,0.644852190789357,0.624277431616497,0.669031905287602,0.672899348283206,0.68248060572788,0.677413734819393
103,Kyrgyzstan,1.48218271807071,1.47984525261655,1.27600503376929,1.22540370856113,1.17055792044054,0.965642074497502,0.968746426334876,0.864298802278562,0.873978964321506,0.762444945409256,0.720801308443905,0.634190376400114,0.703255578564541,0.697112336077459,0.649059143163622,0.642354070803072,0.618664729889849,0.63584978777398,0.647367445156667,0.622412102756309,0.611602853323487,0.645124200025977,0.752736676143799,0.676216204473008,0.67490935833988,0.682587829643553,0.639320028607756,0.610638830500504,0.655656456635353
104,Laos,0.913934639439531,0.850123383765364,0.837471841132107,0.79180354771867,0.778626588818812,0.738218439210653,0.714449267628126,0.703319697576936,0.654235639066648,0.604818429971356,0.626060349975343,0.618032247342574,0.60195595263963,0.584508709999017,0.567155381531739,0.530014290783409,0.516717959265934,0.479247997930436,0.476139372475807,0.470235800609979,0.460905191879031,0.451159566159916,0.445833113395464,0.434007204042399,0.422098161869586,0.573315289908867,0.739361199615624,0.730507735877685,0.688897763158809
105,Latvia,0.661981944400242,0.704315291667708,0.866388484521176,0.774281764504411,0.631304113124092,0.563962052766444,0.552314688430758,0.482173137601452,0.436536292808014,0.397992396571412,0.350410695290564,0.344742497846635,0.323905180939178,0.306970611478378,0.287968522181039,0.267207066698238,0.251958990920746,0.238924996150335,0.235943345223969,0.258192311486554,0.294430232505181,0.265500322515737,0.253880792160477,0.24381389279499,0.238636871663699,0.234568368961021,0.227681412707544,0.21713935766985,0.216892755561931
106,Lebanon,0.370913220777883,0.299288201336992,0.275549014109687,0.336241951390808,0.337493864202625,0.362891197854603,0.338677606382423,0.364353094310713,0.351484508634353,0.363735351509144,0.332255445603377,0.34499136757339,0.335579786844389,0.329643552163771,0.315511948428871,0.30794552247583,0.29077259338295,0.246552266541935,0.272352330714781,0.291452714766559,0.260783220512388,0.264618271472182,0.285651088643226,0.273981245026914,0.287604382107044,0.30797639465153,0.315347962216254,0.328949332276539,0.322906640183265
107,Lesotho,0.874143891616701,0.828432390768289,0.837218837118029,0.794757245769839,0.743695875582827,0.704239966457068,0.642508735451027,0.607726370097915,0.564410511464119,0.737757257899086,0.759180209013257,0.741626332862007,0.696443919908145,0.674188408035837,0.662745100289411,0.679861229705556,0.640323223740174,0.669028326092979,0.58517682782732,0.608947775079075,0.579774189529407,0.555547184479571,0.536700953242336,0.507020010737679,0.496930634627625,0.478126524793614,0.463570003439543,0.514198419306704,0.516225696288403
108,Liberia,0.48853517101399,0.44842955745629,0.680011018586664,0.954062130669187,1.25408277273223,1.3107484086831,1.44254590529061,0.735558080499386,0.58815233251729,0.537429998859704,0.395457165952425,0.405085099669495,0.396559963547136,0.587002252335617,0.598400480465447,0.620471241225648,0.60917094120921,0.554385386892001,0.518348884471711,0.50165343245745,0.542346974786852,0.521681158156309,0.513102260420342,0.468073605129263,0.51005652583591,0.528322735083469,0.580159542160866,0.568653970959187,0.579186071700086
109,Libya,0.934484963815499,0.780579146423373,0.756218016091738,0.759126428889027,0.892350159414576,1.10170180231395,1.1256759322309,1.00442834574311,0.969039244838997,0.927993187266381,0.950013843799168,0.935893261591101,0.959269781990231,0.936526689104421,0.894166236241569,0.84036651167215,0.779837305577473,0.686641484682883,0.7005976498788,0.704518282961322,0.713565792392366,1.13712859061393,0.783642708646675,0.839189952816822,1.00338541101105,0.990660451098124,0.978386548343456,0.903016966719218,0.789728611699031
110,Lithuania,0.760253486814587,0.952283012095004,0.720635325307101,0.625102927844759,0.641180147644183,0.58404308268606,0.569456465749272,0.51641382378434,0.500961092536219,0.445331439742977,0.396636086031112,0.385393069331517,0.369724431729208,0.335792305908398,0.32911401413345,0.320626330412681,0.302045212691146,0.29799862963233,0.29401402393277,0.301823866140643,0.311547644921043,0.305293037733219,0.298485361751284,0.270156063053329,0.261268363744023,0.265502768051141,0.25657437346803,0.248116713196681,0.236291465529347
111,Luxembourg,0.491335464151803,0.469393117433125,0.450587241950443,0.441271478986648,0.397293682591219,0.320284931191831,0.315476038219647,0.28314752259348,0.247253057033503,0.2382701626611,0.23519505126191,0.241941491874593,0.248432331674946,0.253357962821091,0.275136411725907,0.271225188191039,0.253963427745278,0.223769666365166,0.224279827939508,0.222787906414521,0.224203227694777,0.215883514455104,0.212124165324286,0.19553518607269,0.179327263428798,0.163489420732745,0.152356728601438,0.151799854862552,0.15153592962912
112,Macao,0.0601750189188708,0.0574839155445692,0.0538949584985006,0.0552236731218424,0.0601260118843051,0.0558307746046216,0.0640195623139689,0.0680129251286136,0.0792010114480051,0.0842458789496373,0.066566680576682,0.0682102782189996,0.0666374914815044,0.0605373786332809,0.0573413367413338,0.0543201239136104,0.0459930047250686,0.0349042335037981,0.0279137790629138,0.0293482639756116,0.0191545871058297,0.0216947865787736,0.0211877766575808,0.0184980821829985,0.0191177144623528,0.0308871655586134,0.0295123535765584,0.0283495179386391,0.0274804795749871
113,Madagascar,1.10245181017734,1.18395979031034,1.18100381069731,1.17208209004588,1.17021409638452,1.16473392944207,1.14560946581658,1.11154068842406,1.07823861622592,1.02842775420611,1.02231926184851,0.892283482079583,0.962324510917421,0.914959293401171,0.893170332720093,0.930476078567894,0.900638038265072,0.865611272588479,0.827351908769768,0.862836822875591,0.884746154357363,0.876709234454795,0.889859191957765,0.865059850940535,0.85232172302738,0.833041082607569,0.818833662814104,0.775662993462064,0.784231939417842
114,Malawi,0.560283059254955,0.535812872073872,0.578751421404078,0.531092843039122,0.579825833741885,0.508105672807481,0.487282302333376,0.469230111031007,0.473526986733416,0.475655299208899,0.532812447868224,0.557931467456871,0.559126081590719,0.552171844832259,0.530348343446386,0.528589112364719,0.532333306629628,0.508971565403254,0.505818993171992,0.478527819202003,0.477773874093109,0.439589484573767,0.446392323820477,0.451260827757365,0.437577412376717,0.445631588177184,0.457787177353658,0.456774878907659,0.474001179967731
115,Malaysia,0.494856941123342,0.514493469741463,0.492016397551593,0.480030509189085,0.465608054612468,0.447437964730726,0.460155330459636,0.463258814632008,0.489729409217837,0.493062800125513,0.493192443777552,0.510788535933972,0.512515430147475,0.516221085877979,0.521048142620383,0.525102663695489,0.514584264176391,0.518681679309479,0.522227035159879,0.488394218139051,0.481034538074223,0.458662827353107,0.439982821105897,0.449723110683336,0.444770661206194,0.426739072240471,0.403319449809725,0.370151233517956,0.373264039997688
116,Maldives,0.0594486327140149,0.0560247037526369,0.0581107962135948,0.0621666427535633,0.104774402910583,0.136847618067528,0.133020416780573,0.112569667232742,0.118142448554918,0.109976892551582,0.175652018499889,0.162705907378716,0.176939815803583,0.137025494408194,0.166100003746682,0.178439501630047,0.169050723955459,0.149589662558975,0.151011500047501,0.167908518304257,0.168740811174943,0.209233856091283,0.237270866826725,0.229172595268025,0.276232882324829,0.215462561169684,0.205373181570221,0.200334864958802,0.190656645784792
