,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
10,Austria,53.79529319974,56.22841694094,58.55913142187,61.830487309,59.27250674397,57.08727535864,62.30922154914,59.65263464894,61.74930223787,64.20826411007,62.29907329723,59.0131030009,56.87560655522,56.88898078098,58.72526842905,60.1214670198301,58.91100986232,59.5505394746,58.13711847622,58.14974898548,62.70708043821,66.5442796737,61.40070213411,61.49644224526,62.06435103608,65.16127417524,69.03689298026,68.69135057805,69.2403981657999,67.32149388244,67.97593560624,72.71534986676,74.31529537194,79.42605295939,80.613958125618,81.538175434189,79.381067468939,76.4873371278501,75.77558730866,69.13019597473,74.99411855016,73.479404119068,70.498505487602,71.190821258694,67.7462192043659,68.9348893062622,68.9507731492974,71.6261376684817,69.1700874976006,71.0038179556938,63.691141204627
11,Azerbaijan,32.17473007597,32.20920716197,34.64931287419,37.60074130563,40.49394553033,44.93277826458,46.97897532985,49.24020556006,51.63464365467,54.05437164814,57.24386734781,59.12303552257,60.53296817839,62.45132502888,64.14759673261,65.31566742881,68.08464077826,70.55765158956,71.603490553,71.9797494824,54.64244666916,53.19963794757,43.31734213247,38.09303419467,33.87153590781,32.85942663653,27.53807147786,26.79995376778,26.80652741805,26.489590687446,28.06082329522,26.71111084622,26.47720910299,28.968291269,28.69010456172,30.49111676785,30.91717328822,28.10000360386,31.04272882934,25.96849245072,24.75839350863,27.99325901191,30.82264572341,31.7624451895,33.10923712514,32.80283581073,33.22150771742,32.79366157825,33.25031853145,35.15967866702,33.89467466202
12,Bahamas,3.2305159307,3.25397686105,3.7479051237,4.04428931585,3.33036579195,3.9347110952,3.43597203645,3.8162398528,3.9742251868,3.800519233,3.7639659246,3.7252005664,3.1065214958,2.4422651129,2.4583670591,2.11646333174,2.263550098,2.7343748663,2.4687693994,2.6500671495,2.756035832,2.5839166434,2.2250837175,2.1464235227,2.3617825998,2.78097286458,3.1528088059,2.92337637881,3.21828743687,2.898583936945,3.15002092292,3.199365779025,3.12470386403,2.341800335804,2.633327432078,2.441587080552,2.728545289726,3.0728877388,2.98704670953,2.4712487195,2.66585638247,2.57821914544,3.18682260556,3.17876148266,3.02117571516,2.81898356841,2.85728965903,2.3005417853652,2.2344319338298,2.1812808631551,1.8877983853475
13,Bahrain,2.96238978605,2.98125237995,3.57128347953,4.50900738432,5.31620284283,5.48944321801,5.9567476661,6.57483067514,6.9604993602,7.42787478464,7.53058787519,8.06278333032,8.50022103379,8.8283650736,9.03662532725,9.64104798599,10.95846706935,10.71292346162,11.31842170975,11.4076422529,11.99064320931,11.5601072596,13.60453127551,14.72209976982,14.99226712782,15.23821568895,15.80444468323,16.25524465093,17.24920156191,17.32306343908,17.76781025332,18.40308233988,19.22010623575,19.89843899164,19.9176368166,23.37367325023,25.45244690515,25.85563155037,27.67277998485,27.66157762704,28.84431474247,29.01037959844,29.60633938789,32.16137214907,33.25179243077,33.59714262951,33.5147108153,33.79343481401,33.99189888315,36.27266090787,36.67224634771
14,Bangladesh,3.347695844708,3.323587234708,3.531965464708,4.160139397757,4.37869958333,5.23878504901,5.617009285812,5.801643450305,6.227469388682,6.912683036652,7.776117832494,7.558509987208,8.239881367105,8.746968046097,8.213172792468,9.473771105805,10.513522899154,11.482596564329,12.529855101933,13.677412932118,14.407701237386,13.706402471948,15.321423883772,16.172968540915,17.470323073021,21.296487281634,21.675139391913,23.316265741698,23.825285899014,25.48171224963,27.564368044904,32.339381086874,34.045925375047,35.49052660241,37.486615770988,39.942656983797,42.944884671243,45.425865133028,50.812651954262,53.90918094284,59.805100435617,63.194984508637,67.222641441546,69.572388423493,73.234886557979,84.9659907688259,88.124846574865,93.563438701149,98.1629814150696,110.158298770413,108.504098318666
15,Barbados,0.666811709857,0.666629495477,0.773854098189,0.847804558146,0.698405893153,0.887754464615,0.78343746226,0.867647212125,0.90028960408,0.845107673277,0.839552720397001,0.886621878695,0.864639320618,0.947795760538,1.057905219957,1.181470209779,1.3336284843544,1.346742112057,1.213209184027,1.255911255746,1.280649210912,1.332876404833,1.358736212683,1.210706759812,1.141570919405,1.16840848575,1.066735697046,1.273494286776,1.310388284859,1.373058241252,1.42898941689,1.44078802763,1.394481731337,1.49398263679,1.52034098853,1.49931040362,1.454205988075,1.36377407019,1.580574500802,1.615679468872,1.5740724585797,1.791645034062,1.779712734997,1.92013618799,1.62301148655,1.67909806711,1.65439727564,1.35611237362,1.3177402537,1.2978848426,1.1367388497
16,Belarus,67.36955157332,67.53873303032,72.5570639589,78.2745662091,81.3438988213,90.5546495377,90.837842947,94.8737365233,96.1032267556,101.0222441109,101.7952241534,106.3160129078,105.3232411099,105.6479262719,104.1918426998,104.1192449533,104.8803302648,104.2079620659,103.4037951504,99.782967072,109.0037137522,104.7653898929,94.60780643887,81.4708102832901,68.96124977761,61.65926985336,62.63492154568,63.2385227388,61.51347028985,59.12227117866,56.92204434051,55.80158543863,56.15401892305,56.8656161773,60.32607715669,61.28975518196,63.69661827211,62.27235430684,65.43602444084,62.27213582904,66.69637097762,63.64950625822,64.97888810032,64.84469031683,64.25901729917,59.81335403367,59.96444108891,61.03810483793,63.86046342781,62.66496925669,58.96937473769
17,Belgium,140.06127975004,129.9550149859,141.5640500573,146.9521215783,145.797466872,128.5449506265,138.1561265671,135.5803898028,139.9720551268,149.2444412951,138.6274057556,126.6749792754,118.9478428396,109.25028603395,112.05612033767,109.61031572415,110.1743594939,110.289587249,112.5936535519,113.6257784802,116.6334180594,120.541039344,118.45032352094,116.5343146633,121.6504867567,122.9057936176,127.724045498,124.6915664969,128.1187523049,123.8122368599,125.7369474138,126.8296678376,119.4320158071,124.3580703304,123.4415776268,119.3442705433,117.651502855,113.8371527041,115.5631943811,107.3649276417,115.511246572894,104.915029685742,103.139566117741,104.466553664835,97.869669160433,102.763977310843,101.79500640965,100.02832721403,100.78091393284,99.3494225828701,84.0798818632299
18,Belize,0.149681932414,0.149468198456,0.17351858506,0.19009626551,0.15668916644,0.19915719141,0.17561012917,0.19451519395,0.20183486546,0.18947916544,0.18828493683,0.17862994304,0.16047235627,0.1666448749,0.2014304693,0.196589003259,0.25998140008,0.22544409474,0.16122496859,0.22894971777,0.30263797673,0.36560725681,0.30759580585,0.28053551816,0.26386870374,0.300961207768,0.25154786876,0.39871942511,0.3814634728,0.4021474444,0.40119244516,0.41682979329,0.3749360178,0.40698097151,0.38415164592,0.39883195646,0.4041342032,0.36301368591,0.32902632019,0.40008484439,0.452471777626,0.40113187893,0.469394921796,0.54869244484,0.51594498895,0.58225803724,0.5578469905,0.44319804305,0.43049563946,0.46452785732,0.403171150832
19,Benin,0.320453725,0.370950193,0.471094105,0.486148247,0.499057751,0.558783292,0.376560553,0.437993472,0.465439037,0.521040939,0.54710183,0.45782840055,0.53001606951,0.52339715979,0.53769361213,0.63235802239,0.56893300342,0.51859767785,0.47089109134,0.41719191333,0.41522533071,0.36750645288,0.39935907491,0.40474146147,0.41157195183,0.42025414145,1.09825250206,1.3903952691,1.34017111972,1.4734479663,1.5718266406,1.8844210612,2.17460995111,2.43273590358,2.5920354098,2.83867979181,3.89718873071,4.42919835691,4.3979213486,4.71625240115,5.098337963485,5.00510224282,4.756796397805,4.98110550579,5.298385603,5.801812152,7.1994638752,7.3584358936,8.08976301455,8.14199892098,7.34563934341
20,Bermuda,0.37331966576,0.37334534879,0.43356066562,0.47522670908,0.39131936005,0.49782249179,0.43895227248,0.4863830593,0.50451495489,0.47344838245,0.4702660694,0.4134489716,0.4214274183,0.4623968722,0.5083654196,0.482112347893,0.48234913468,0.75183792493,0.7954488845,0.90211904025,0.62682376175,0.58053659675,0.4619418143,0.4900838312,0.4681011512,0.47331012326,0.49121509062,0.46606329847,0.45203989615,0.4626594469,0.46306186525,0.46805746885,0.4638226773,0.49571639299,0.5208520045,0.528638291,0.57445184,0.65230485235,0.6207990894,0.53753712255,0.65492097715,0.46491740052,0.53761872322,0.578735341,0.72473611192,0.59528653674,0.73283505588,0.60395320661,0.58667209244,0.57275647235,0.49580754135
21,Bhutan,0.051273723136,0.053302688936,0.058006443964,0.062642772318,0.06805799374,0.063776777162,0.064610165674,0.068263726243,0.070522990981,0.075147067346,0.076089978211,0.078963083725,0.076562167214,0.0790149583209999,0.076289080133,0.08165598691,0.08208189351,0.12784984861,0.13365554131,0.12788283945,0.16834608585,0.17026753418,0.17305425769,0.1531544244,0.19341890406,0.26836245163,0.2964003115,0.3348079912,0.3398225448,0.3817497383,0.3465640488,0.3730174042,0.4289444181,0.3925523868,0.3510700809,0.5012712365,0.50346101297,0.4014498121,0.52802236793,0.74301285061,0.87872852653,1.10045592973,1.08945120382,1.044866163,1.0719879337,1.2177064276,1.2607141371,1.1466813502,1.29005008721,1.46891875081,1.45789969661
22,Bolivia,3.073862798839,3.822938407839,4.525201658885,4.214888190503,3.980862368592,4.5506556406,5.14025093369,4.93387704066,5.60543789078,5.03474228335,4.9350745759,5.27277038658,5.53243887995,5.65890873045,5.244460912574,5.030009955806,4.770841403474,4.96697612113,5.27842829851,6.1670295975,6.53650484478,6.80535235681,7.34737225033,8.71835213525,9.36629351611,8.46517318985,7.96308740815,8.74196598809,8.4094383585,8.01970779028,8.30312960213,7.75759872955,8.12990584022,8.89202881312,9.48999135404,9.90960139193,10.68637094983,11.61617787997,12.66531302722,13.45657171368,14.76867172805,16.06847742164,17.85190136584,18.02971008907,19.47338545396,19.42790573645,21.60016727069,23.412729729,23.990879542576,24.009863203557,20.6396253396
23,Bosnia and Herzegovina,15.782000419329,15.819629518329,14.733867744746,16.10855384065,17.356266809374,17.829921546604,16.300219938319,17.684608756266,17.259571264625,16.926239780865,16.732145284738,19.131193917546,21.073168445042,22.484645651755,22.199492854365,23.022307563205,23.303760555861,22.265584091462,21.824804336516,22.193465995305,24.630849989368,22.05050989531,16.2860813300001,13.676720569,3.378405559,3.589819927,4.47601044,8.796089522,11.124534562,10.969868094,14.357182896952,14.172296054828,14.904111695392,15.262249202868,16.106272883592,16.915400196606,18.75735726012,19.79057353441,21.720231563678,21.723800170944,22.258900609546,25.305795213778,23.365058061018,23.272524661102,20.838454352964,20.86642452345,23.517363535086,23.999735079987,24.0899518111886,27.1112410893121,23.432490085952
24,Botswana,0.2925036266,0.2926755972,0.3010834901,0.3116183388,0.3237299864,0.3633431284,0.8423571186,0.9457979229,0.9060810439,1.0625612923,1.1728624743,1.3897788255,1.449989194,1.421054352,1.416047536,1.515594561,1.7425720705,1.808350749,2.168997945,2.3903059365,2.8276778095,2.797013258,3.4027233895,3.356130276,3.2182814705,3.3480722095,3.0188869605,3.2228093655,3.8351333245,4.0410740725,4.186778327,4.0581875105,4.2409937615,4.145079032,4.1698939115,4.474393804,4.2716322745,4.4934380465,4.5584722695,4.323356298,3.508632189,4.118437234,5.120681362,5.5481727769999996,7.126995589,7.208037047,7.11971693,7.855628236,8.197212366,7.561205465,7.054714898
25,Brazil,109.58176761137,109.27106879284,121.03449894061,138.45722621305,148.36553792242,156.7084781287,174.83418990165,182.62570694392,196.4658133865,209.5411440843,209.9058931393,194.3268624991,193.2615884213,181.987018452,186.408798294,194.6533310412,218.2194867075,222.8495245708,225.2543411057,226.9417353647,228.3040349854,235.5555746279,238.9948667516,250.1760470448,258.470159684,278.2676373274,301.5863947543,321.9339666576,331.71326581511,340.14982096897,362.97325593719,363.72492760849,363.4325045725,363.5410655482,379.9268578934,382.8190644641,385.9676394315,402.9621478078,422.5774623962,395.380312603,447.9933447167,468.4856052447,504.689437807,528.8928268013,555.5214793969,523.9849570125,490.2816123584,497.9035776426,477.0536710149,476.9795968864,451.8006445837
26,British Virgin Islands,0.01992192686,0.01992523961,0.02313058804,0.02534872425,0.02088577493,0.02655266471,0.02342093859,0.02594443619,0.02690955398,0.02525835922,0.02509238563,0.03796632883,0.03650731284,0.03791253194,0.02864434691,0.02795101367,0.01810039726,0.05004552265,0.04867086335,0.0456109899,0.044608206069,0.04712868112,0.04806198342,0.04382196298,0.04342954282,0.04282763053,0.05563236085,0.0527955417,0.05121438414,0.05242478875,0.08382873809,0.08550125096,0.08516485546,0.0974400631,0.10393743884,0.10307405877,0.10806922876,0.1095962454,0.11709841069,0.13488679669,0.14330848204,0.16073035845,0.17139827584,0.1837371446,0.18072317037,0.17697889129,0.1736670077,0.17290298181,0.16794478077,0.16395683861,0.14187915047
27,Brunei,2.04202842564,1.88884035879,2.22368558457,2.60835561344,2.56915484307,2.56846499045,2.89085960816,2.92235984043,3.07032195163,2.733825241,3.39977852188,2.83748258848,3.07954017377,3.267674537836,3.02802967706,3.037701852319,3.011964766628,3.07017333071,3.210055222177,3.189194539894,3.343115873661,3.708106378718,3.903757801427,4.068129704014,4.364057997928,4.699159360512,4.928379665671,5.488220364153,4.671815972569,4.593568243951,4.888869664074,4.877011085196,4.791776277248,5.703676153085,5.269432771335,5.175255734528,7.698628732992,7.299667573116,8.04398372695,7.998523033015,7.338008282548,7.513495313538,7.478104887963,7.382927951496,7.213512241748,6.518526526567,7.105359928676,7.443996725546,7.533509113275,8.00831730329,7.980838275318
28,Bulgaria,68.37532482598,68.28198772598,70.58971634172,71.58345595776,72.46189649191,77.49712636579,78.21712041863,81.19902234101,87.26971947982,90.49148924028,93.53887531547,89.52571338602,91.63184766422,90.54481341291,88.98979357997,91.3893449641299,92.57478565448,92.92449625864,91.96826673884,90.90174132594,79.12913940188,64.11995903312,61.50431811768,62.27419591148,59.59684261062,60.8614343099,61.23806437324,60.36138966626,56.71357576787,49.88490079705,47.74511833513,49.84397681382,47.06805557652,52.88682926619,50.78144004896,52.0661664478601,53.3085959579499,57.19986616967,54.1147158332,46.10772438165,48.6496371882,53.8558526769,48.99471042305,43.76374934153,46.25930595727,48.65697339519,45.73453176049,47.95851154627,44.6482238421,42.9833601908,38.012317271112
29,Burkina Faso,0.2475301731,0.2481069031,0.2458697747,0.2524191044,0.2692060758,0.2828508675,0.2849440155,0.2943120846,0.2880291759,0.3159223753,0.3445033779,0.3201177241,0.3044270396,0.3122041052,0.3057671243,0.3068390668,0.3801080618,0.4990259193,0.4892979533,0.4147777634,0.3918885205,0.5305658644,0.476082203,0.5012046602,0.54881185997,0.56562884519,0.6132021519,1.024108014,0.9538429021,0.9945055455,1.0254598448,1.1668483545,1.194055867,1.33870289087,1.19360690672,1.24751467803,1.2440972138,1.724798797595,2.0432757956,1.9391314172,2.048077581,2.1953095103,2.578813282,3.011716155,2.716055729,3.4761320278,2.913332544,3.413626961,3.582382331,3.613879971,3.249676852
30,Burundi,0.0645104548,0.0646464498,0.06403917832,0.06547255747,0.06948409727,0.0726932689,0.07317899165,0.0755496882,0.0741333117,0.0810850205,0.0883352995,0.0925866814,0.0792066343,0.0908363479,0.107528009,0.1115905433,0.1197682921,0.1586381284,0.2280026461,0.2413644105,0.2345726678,0.3190438632,0.2634519983,0.2922133821,0.3062822451,0.3027872865,0.3208575619,0.3352115715,0.3521256208,0.366117416,0.339016238,0.2705497505,0.244550735,0.203369489668,0.249251525275,0.201686411494,0.245982672103,0.394994568694,0.24159434332,0.23474078815,0.2577580164,0.3033306745,0.29077354715,0.34465420966,0.28002057223,0.4279648133,0.5117365741,0.2864715672,0.31181996422,0.325020627392,0.286668202018
31,Cabo Verde,0.15075427414,0.15076591694,0.14873994352,0.15283544042,0.16371620742,0.17262826718,0.17333084703,0.17938258865,0.17447378113,0.19315158296,0.21221947505,0.19486650949,0.07922869388,0.08121837552,0.09647156499,0.09973413688,0.03339017915,0.04535597969,0.05805301733,0.06546938294,0.0603410252,0.07282895145,0.07612861497,0.07445452684,0.08764242448,0.08800999108,0.10066770919,0.10547276798,0.10692800066,0.11112625946,0.32108128897,0.36420970007,0.39516393738,0.402449409361,0.438063455108,0.675232453286,0.718203981708,0.788602319019,0.8044582085,0.75549189217,0.80271011525,0.8888935092,0.7675677144,0.74477853622,0.7872520003,0.79740640409,0.84552627808,0.84936342582,0.89280432079,0.90021916784,0.803439079129
32,Cambodia,0.20854156272,0.21250718472,0.232960663222,0.27624737686,0.31561230626,0.2690720817,0.25761578111,0.270950212929,0.246738683109,0.274846422739,0.281533326959,0.321517318541,0.323589991461,0.378395949732,0.360546545607,0.4110741691,0.3535956678,0.4013927044,0.4302664216,0.4073955833,0.4152966767,0.441751107,0.4555787318,0.4481430505,0.4818342183,1.501659255,1.666780561,1.779462992,1.9943105095,1.9426117008,2.0013233562,2.1875844319,2.248006898,2.41800311,2.4193241019,2.6823049975,2.9893167319,3.6601201463,4.063538334,4.8459943803,5.0086856517,5.275384315,5.4967243686,5.631303449,6.691005236,8.75585799,10.244410696,12.275482682,12.633263588,15.972015648,15.819576407
33,Cameroon,0.900120137,0.948293127,0.98282598,1.033325373,1.008507627,1.272571209,1.187293781,1.64968607313,1.78673033739,1.94310975278,2.073834030814,2.215998506866,2.349727871851,4.701828381429,4.920623959777,4.832109134273,5.840338048033,5.315968417346,3.369268242984,4.816424371028,4.81093247541,4.587453580983,4.412616364702,4.816239376829,5.205100943231,5.211994086539,5.34470154297,5.382435039167,5.601038786332,5.394750132614,5.78832430528,5.759888686617,5.679850078442,5.79397919379,5.69595246848,5.54106170043,5.591984092538,6.58811789072,6.9446944935,7.54406705469,7.69003132002,7.25930437153,7.313089588007,8.016278997543,8.7414473665,9.194699350558,9.904733762876,9.965541880805,10.354246248967,9.836392546513,9.313937091513
34,Canada,358.7028427067,366.8465943064,385.6205522034,404.7670185058,413.161874294,402.821104564,415.562604859,430.1088374039,432.7294329821,448.3112239766,452.9030249488,433.2293085503,413.4600275287,409.0970791762,428.4926448636,428.7013055675,418.6307992742,430.7415920494,462.2441627582,478.1347086479,453.5960427745,446.4726374847,458.99157604889,458.12698362696,475.4026939538,488.7930145052,502.0781460585,519.0261789533,525.8481058709,535.9524027227,557.7511057732,548.6116630896,555.3891269198,574.9577939951,567.7582162526,579.4953223766,572.0264773189,604.4258990708,583.86262968186,550.43690301481,566.97554597445,579.71086259449,577.3487064386,586.737198344083,593.706305723726,595.404991395775,585.50844842416,584.79802707052,591.071158013805,595.390060795375,542.78742179338
35,Cayman Islands,0.065820125142,0.065831106274,0.076487660941,0.083866863349,0.069044738892,0.08789154539,0.07749984071,0.08590553098,0.08913090759,0.08365633838,0.08311018481,0.09602755207,0.09232831088,0.08395338477,0.10834484804,0.105687617289,0.106169515514,0.12142005158,0.28595143813,0.2678477507,0.27833624549,0.2911221048,0.3003609111,0.26010775908,0.29723804025,0.313933721718,0.31672171986,0.30051513607,0.2914680469,0.2983648492,0.39817343555,0.40184569515,0.3922677424,0.42573297973,0.40850794895,0.40539181395,0.3958382006,0.4626384842,0.4725191336,0.4821066822,0.501623473,0.57873177475,0.57228394137,0.6056154286,0.59614393332,0.61531298261,0.58655056873,0.51502353282,0.50022799549,0.48832499665,0.42251990709
36,Central African Republic,0.084928409673,0.085149110173,0.084216434909,0.086430734398,0.092280422398,0.096710607548,0.09741849677,0.10071049871,0.09851436935,0.10793381109,0.11814985309,0.13897218846,0.14107886062,0.15399426238,0.14165674405,0.14692015706,0.18645736003,0.2184428495,0.2051115681,0.1910309321,0.1891160154,0.2390596409,0.2034606174,0.2207112784,0.23351871415,0.2407768749,0.25749055346,0.26947024798,0.27329219921,0.28369909974,0.34176777728,0.359065476515,0.35845351175,0.3475379675361,0.3450348214229,0.3479637485552,0.3651555850014,0.3666302852483,0.375072411,0.3724277583,0.3806749421,0.3758144367,0.3906400162,0.3869356363,0.3836859017,0.3950602836,0.4017327954,0.39989442354,0.419337486,0.4024915042,0.3541059511
