,Sector,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
10,Power Industry,Austria,7.936040188006,10.392992356808,10.610696543443,10.8491090054178,9.404640651135,9.224063318253,11.9066182406755,9.62419885124221,10.079022178767,10.446950850021,9.38647806759246,10.4864911187164,9.3947593421204,9.38545377617396,10.3503281639352,10.5614070964664,10.1816973839658,10.663595580091,9.85656610768732,10.8775247264792,14.4154057439892,15.4251769546898,12.4495247842816,12.2548256609443,13.2024137133998,14.5650339538895,16.0075974611471,16.0983120398858,14.822078972691,14.5616702789083,13.5597396246364,15.2874136049938,15.0829945478644,17.5166104677668,18.085415144985,18.626759906778,17.6795544292482,16.6508185502375,16.0288835747837,14.6157703344639,17.3651086039568,17.1527947541066,15.3408392466914,14.6424341566007,12.8049025603214,13.7997653065527,13.4035565656381,14.7725672689706,13.7871830866282
11,Power Industry,Azerbaijan,5.8580683032,5.8580683032,6.3406739256,7.3052303044,8.3024517808,9.0623529458,9.7043536686,10.1715403976,10.6924562708,11.2600410842,11.6826043256,12.423084671,12.8994929956,13.2594808386,13.3427445348,13.5982032312,13.6896613464,13.8747045446,13.4836244738,12.9175192404,19.8505155172,20.639501568,21.9223394664,21.5198841996,16.1075325156,15.1707885112,14.1534156012,13.6674434184,14.7647747508,14.722577557655,15.346154666,13.834617333988,12.662043846772,14.27224627165,13.32187715212,13.963157340266,14.37844064668,12.4926307533342,11.7022321109371,9.46738309986818,8.36727056541316,9.6345295742762,11.7689848078414,11.675242125251,12.2694877909736,12.4856690546104,12.4488685705448,12.3116999411224,12.7031552396871
12,Power Industry,Bahamas,1.2855815333549,1.28558153323256,1.2652574090709,1.42604798329466,1.27014862601082,1.58077701492286,1.69382398438142,1.75133803690646,2.08656448512182,1.81457904045396,1.81427443676939,1.75120365564576,1.48488088299643,1.13426778097948,1.1246184431474,1.01636284895682,1.0071366211625,1.1600713138944,1.0843018374396,1.0277448861581,1.1124863475179,1.1208936834431,1.0181940865354,0.85892280252508,0.9515162002532,1.2638899690478,1.4264789469468,1.2613718305521,1.4505643328164,1.10275645551526,1.313276636468,1.3498576811992,1.3907834921416,1.0777564732114,1.2154140090774,1.1617742529224,1.3043236868542,1.478179960611,1.4907029193336,1.2053826678348,1.47095441947278,1.39299060639148,1.5840576759641,1.50326134468344,1.44775537976656,1.3845120137796,1.3926255284472,0.849020931729208,0.824495723173463
13,Power Industry,Bahrain,0.3049900352,0.3049900352,0.315167529,0.354810038,0.4075306993,0.7132771543,0.9636711905,1.2076580651,1.328192969548,1.767335536144,2.016519726256,2.179989854108,2.32542019224,2.787306135148,5.3050898644,5.817620609248,6.124022409008,5.902978725756,6.286498371248,6.413457439956,6.764198616808,6.354800284104,8.181299096208,8.941675860404,9.192149898548,9.288501150708,9.75713437614,9.93505647212,10.85077907187,11.061898089792,11.390007816188,11.850844790852,12.406916145992,13.04130320946,12.703507229904,15.007973926252,16.73526688847,16.474316512022,17.60900983376,17.83514401222,18.01973652552,18.40354488436,18.84743502834,19.7399507664254,20.6020489998254,20.4907553787854,20.13421647334,20.43818237964,20.6070882076309
14,Power Industry,Bangladesh,0.6756630326974,0.6756630326974,0.6753893653314,1.0416316747388,1.028235834926,0.891509161153,0.936561485272,1.0284198044726,1.2534097557016,1.3921694363952,1.55208880801,1.467103938998,1.792305138951,1.807236715194,1.948629371814,2.847138428472,3.300664329888,3.549259892834,4.067990286242,4.062656554442,4.32009996013,4.4765720177406,5.070143821208,5.633693059045,5.936428026096,6.547436576822,6.557224659984,6.979706376278,7.639724466662,8.628917006196,8.824701713198,10.544671082054,11.338343566094,11.388188207884,13.486102565698,14.6917913515,16.910203415876,17.992829058168,19.693841287594,21.35155905005,24.162547651128,25.19213209269,28.163187785804,30.981739939646,32.828214661252,33.541250938418,36.200247671384,36.96804289605,37.886146508718
15,Power Industry,Barbados,0.302690771319634,0.302690770086464,0.297906687016236,0.335768899140928,0.29906296484058,0.372181741695204,0.39851485881699,0.412043990797908,0.490903867365686,0.426884427581908,0.426821121594018,0.415564953944212,0.414646847026736,0.440254061240052,0.468333676866504,0.53303339946767,0.55126405141455,0.540977321530174,0.494174455809714,0.44598275578232,0.4765708205202,0.54876854479674,0.60593781293238,0.47172523226046,0.44485166762464,0.51375288343758,0.45890695362198,0.51166889592736,0.5340083680625,0.47664303635138,0.5722684841915,0.5837909918101,0.5865441644711,0.6523448133788,0.6667132686013,0.67466603850114,0.65336845501998,0.6239174333859,0.75292102987272,0.76721130971026,0.829174822871008,0.929819011077351,0.863432368241621,0.894082368401969,0.757281943790661,0.806605148190138,0.791621496391984,0.49920070401655,0.484788429428072
16,Power Industry,Belarus,26.2450263042,26.2450263042,29.139473077,32.633357802,33.6767292649,38.8582569216,37.6104057428,40.3710440987,40.0403167314,43.6580277857,42.6667498786,47.1558956599,46.2888848865,46.9425305569,45.4143409729,45.4258504605,45.1914521091,43.729595443,42.4248438345,38.8984279461,57.5337558675,54.2325156404,51.4293344916,44.0937763225,40.3080217708,34.6174506086,34.6806860501,35.687033928987,33.944035020274,33.4190666563946,32.0447011508102,32.1839523493646,31.759590538218,31.671565597456,33.775038295602,33.177166736548,33.66562479879,31.667742580468,32.7777259938,31.400002113586,33.148890773768,30.358973505414,29.84239108695,29.330127859638,29.421877983594,27.683327029038,27.67635947658,28.14074310522,29.8796321039796
17,Power Industry,Belgium,27.12511952232,29.357544963614,32.6396925472364,35.6859555963066,39.1520970759754,28.9756317155638,31.9330988597481,30.6487083413449,32.6414220352569,34.7400160091133,34.9246966951296,33.2119543000545,31.0974642444035,26.8376942988229,25.7205666473207,22.0217216493457,19.6355464996893,20.7082941962974,22.453989541902,23.9528929063435,26.0047664985174,26.1279006546057,25.3966825837584,25.9252971943966,27.944220559509098,28.2474646472654,27.4419296227072,26.0672863077736,28.0203662675813,25.3402093801296,26.1956015679343,24.152927811674,24.2343369991124,25.2912307852701,24.9615937311063,25.5272058572258,24.9432068218082,24.4068744891708,23.2432108720422,21.3868087812393,23.2055968464203,19.8955380324169,19.8506145804434,17.7892973105056,16.5673413839508,17.4569674847628,16.1890633195893,16.0925980058397,16.3835575830999
18,Power Industry,Belize,0.0677694015045,0.0677693936867,0.0666981443977,0.07517502050862,0.06695681915732,0.08332987053742,0.0892908706432,0.092323171978,0.10999323673826,0.0956498853565,0.09563058000094,0.08355083446922,0.07669286605326,0.07708557727868,0.09152019878882,0.09374770021574,0.1151544781001,0.0948858353149,0.0699050283292,0.08807810534074,0.12155418091298,0.15807495193308,0.14014301570282,0.1116865589806,0.10576012691582,0.13613287538026,0.11301722515612,0.17149657324758,0.1711296642958,0.15247135519406,0.1663832722708,0.1751154838548,0.1660139822826,0.1866534317486,0.1765084399996,0.1889363900934,0.19202603067,0.1735241311718,0.162903707972,0.1941807809358,0.24884426168272,0.21568933672358,0.23223272487078,0.25857931981902,0.24628500742732,0.285943287817,0.2717981775504,0.163473463054,0.158753602634
19,Power Industry,Benin,,,,0.02243814,0.0064687806,0.0064687806,0.0064687806,0.012772146,0.012772146,0.012772146,0.0159693594,0.0126810846,0.02243814,0.0577394874,0.0378811386,0.0287280978,0.0287280978,0.0254565306,0.0222727248,0.0222727248,0.025544292,0.025544292,0.0287280978,0.0319253112,0.0347749866,0.0318342498,0.0349404018,0.0476215064,0.0543634210808,0.0480735054,0.0511796554,0.0639383836308,0.0703328105,0.0609367007,0.0608322316308,0.0769837141,0.1090583329,0.147780697046,0.157704925246,0.09344663275,0.0837651027,0.0740563846308,0.0321951654,0.06439039075,0.1739135382,0.3178078841,0.189004481452,0.20393086025,0.1799423068858
20,Power Industry,Bermuda,0.1702191772704,0.1702191408954,0.1675283590938,0.1888070057296,0.1681679414564,0.209465333099,0.224420530063,0.232094318955,0.276467211895,0.240508850473,0.2401721647,0.194394015812,0.2027719141262,0.2154455922382,0.2322855116606,0.231331348898,0.2143786825706,0.3189791827018,0.349557281495,0.3501150260994,0.2549676922778,0.25385760444804,0.21315786352924,0.19810970771924,0.19032049675318,0.21676575472382,0.22407577415784,0.20304802012216,0.20635066023776,0.1822028256709,0.1964523933634,0.2008676400688,0.2099962130628,0.2316282358326,0.2444339514484,0.2546246088929,0.2776004087436,0.3168914195392,0.3126854845124,0.2650777789369,0.36477221342462,0.25287156780574,0.26896955681371,0.2757448936063,0.3504892278004,0.2965994584777,0.3613688440124,0.2264328518298,0.2199997129449
21,Power Industry,Bhutan,0.00147370288287,0.00147361896347,0.00301207190853,0.0045026234046,0.00532173277922,0.00542294146102,0.00620018794098,0.00966070876594,0.00704635518478,0.00781790879348,0.0080562614313,0.00827011040862,0.008431985418,0.0083970383967,0.00763191852886,0.00899597614988,0.00947838454604,0.0120264012917,0.0116642661504,0.0103021256638,0.0224520816978,0.0221930828325,0.0234724940756,0.0248351202873,0.0181004348003,0.0288802619937,0.0308812371819,0.0347716092465,0.0453691701306,0.041058277575,0.0562878741758,0.0757045236256,0.0861379218574,0.0862535852279,0.0838199912331,0.122778419298,0.1155963679048,0.0937365071185,0.0927480225946,0.087015218761,0.1009464596543,0.09732663176864,0.10645735148334,0.112981399787154,0.125827781994708,0.172287681246998,0.177888635097786,0.159195467574204,0.163914502042044
22,Power Industry,Bolivia,0.21943791,0.21943791,0.237824032,0.2480271878,0.2682781918,0.2873889514,0.29406807072192,0.335598703974,0.3807899891918,0.40242835888288,0.38641773841988,0.45693988914384,0.373865567663,0.4203418744966,0.4479372728952,0.4319142863596,0.4874198023678,0.497059725887,0.4832849173096,0.57220221045276,0.71848188935272,0.63529131423264,0.84075533058896,0.77024161507264,1.0353189259588,1.218959533522,1.05939412944,1.2737182435176,1.4745011387984,1.03801645560424,1.2290533087194,1.0236628889642,1.09368800789432,1.3925093475054,1.34768671301648,1.6272821045302,1.74503701355048,1.93440431945088,2.20221431536996,2.43031601543404,2.9369678269536,3.158507521374,3.2955973446904,3.1912465579096,3.637369087448,3.7756177318916,4.5703851872136,4.3297043832424,4.362923437562
23,Power Industry,Bosnia and Herzegovina,3.027903022094,3.027903022094,3.27614339014,3.657038678302,3.612358503402,3.971219191682,4.81998353445,5.078351684358,5.69993346206,6.27571212928,6.379125332416,7.99965412707,8.313516434114,9.6672485204,10.572977025776,11.21004962584,11.56321311435,11.280444432136,11.780143702298,11.809111630032,10.767150197,8.7347296772,6.910881554,6.000896682,0.6882015675,0.7937014555,2.1058767422,5.8599154667,7.9655103674,7.84507913409,8.89977303584,8.74446356385,9.54957548661,10.3225991771,10.18794395137,10.4154435097,11.74377349444,12.29597358835,13.3379146860488,13.6818101156408,13.452637509426,16.0479810412671,14.8306998135633,14.612789948826,12.315185780632,12.173287419337,14.359864998005,14.716887283062,14.7831311047956
24,Power Industry,Botswana,0.01110708670616,0.01110708670616,0.01136058198948,0.00858260509248,0.00144626369216,0.004786173843976,0.2833069477548,0.3023997676552,0.3053738340562,0.4534861117946,0.4684043651656,0.6361196233,0.691695332,0.6354095368,0.5688473506,0.6085888498,0.7629425744,0.7853745369,1.065638922,1.1766777225,1.5301425649,1.4098902215,1.6558680449,1.6476658409,1.6657112129,1.7581545008,1.3208994461,1.4091510893,1.3218162267,1.6679916457,1.6679916457,1.2499729668,1.3168928899,1.3797072266,1.6197878639,1.6858521918,1.2822390209,1.0803857181,1.0584916886,0.9440743098,0.5696375918,1.0766570713,2.0729977967,2.3266566435,3.76832241,3.8317744442,3.6393560575,4.3043682391,4.492326959793
25,Power Industry,Brazil,7.4899435845957,7.4899435845957,6.0764966298301,6.5986832906615,5.820513106367,5.8438330959952,5.768427396519,6.4051845121503,9.0981329276522,8.6958458884538,8.9837614167064,10.635029224838,9.800138688872,8.752465429396,10.0849747186656,10.159991416992,16.993278669144,15.15871896345,14.165346603568,12.689636334914,12.851107133342,14.135002948912,15.342272122966,14.552836022886,13.8181946659126,15.7983345591394,17.2181158921236,19.8747984491482,20.74195602611,28.442779947858,31.6452059220942,35.5766819056892,30.5220992072184,29.5495365906944,33.9890991264988,34.7684610894518,34.8474584241752,33.0966324103265,42.674885873213,30.80445785347,45.9777144178378,37.4284057500915,56.2048007674845,78.8227076071959,96.6734474703862,92.99977297016,71.0680617612386,69.5983293856633,67.6551241456018
26,Power Industry,British Virgin Islands,0.0090526875671314,0.0090526877567652,0.008909555520618,0.0100416181509188,0.0089435870786678,0.0111314958497682,0.0119271305962584,0.012332159192194,0.0146929045454696,0.012776615997967,0.0127743726755426,0.0178580293847698,0.0175634411409642,0.0176529341984766,0.0130412361326386,0.0133586112930466,0.0079658814992616,0.02118922364996,0.02133132217236,0.017635284471904,0.01794270222024,0.02038172090024,0.021938010290992,0.017480859796438,0.017431468471618,0.019374522757544,0.025090790673286,0.022701054928922,0.022988255896832,0.019871135603212,0.03490757320002,0.03603104724034,0.03786048245446,0.04487113204096,0.04798828035892,0.0490766162933,0.0516777669639,0.0527196122185,0.05845960520474,0.06590347861052,0.07919940476312,0.08694421882355,0.08525012420097,0.08696032632611,0.08668106879678,0.08701367262448,0.08472412235498,0.0639181418667,0.0620718075498
27,Power Industry,Brunei,0.2323902782,0.2323902782,0.2323902782,0.2291930648,0.2323902782,0.2323902782,0.2323902782,0.2323902782,0.2323902782,0.2323902782,0.3190403,0.439652721,0.52709056,0.6343762184,0.697185205,0.7119733424,0.7229486922,0.970135293,1.0205697236,1.0533452118,1.0907916586,1.1700846766,1.2967069862,1.4547117242,1.64561221,1.7438991004,1.8278528918,2.0749130478,2.1832772112,2.0385290672,2.0371258222,2.0762702018,2.2267475466,2.6405918746,2.698333994,2.6321522194,2.7891364358,2.5286250724,2.727510175,2.8706856846,2.7897679024,2.6904584904,2.8619643804,2.7363414072,2.8261335126,2.385182621,2.5910899486,2.650941114,2.870196798902
28,Power Industry,Bulgaria,21.2902862044,21.2902862044,22.7414892072,22.6120422794,24.1579152623,26.2981749931,26.4643344566,30.4681929448,35.7416862186,36.8088544791,36.8845791965,35.5383408253,37.1679089381,35.7715597335,34.7286076419,37.3858072507,40.4977023237,41.6127961393,41.289007892,40.8693787004,44.2266592124,38.6856432053814,36.7920409223166,36.9802740412544,33.9149363325612,34.2930391225581,34.6040891935847,28.9838971242005,28.4987148971369,24.3449504814645,24.1045828192055,27.5018014578316,24.8576294858698,27.5677980712168,26.925212191459,27.0853863290726,27.265818782192,30.7966840133598,31.0449790099195,28.341814878632,30.2338856312426,34.8050826545511,30.1336998895681,26.0642208474835,27.7514289694635,28.4115102440966,25.057852456929,26.4680558525244,23.5035310944876
29,Power Industry,Burkina Faso,0.00126560693831,0.00126560693831,0.00151681253348,0.00151681253348,0.00143303055164,0.001936939825598,0.02313587717,0.0225740210755,0.0255159057817,0.0273442954053,0.0379973946317,0.0459378149366,0.0458649527473,0.0502645970046,0.0538049437109,0.0511031065359,0.0678659018956,0.0718590833702,0.0701473090459,0.0473966448928,0.0703617184854,0.0999459912178,0.08404404321,0.0889711336988,0.0941577418612,0.0898708750188,0.0996254290624,0.1602470523652,0.1594675308328,0.1564079905664,0.1702118065548,0.2027677970598,0.2157035823368,0.233694529724,0.2134835896878,0.2208883007282,0.2359826011742,0.317707543898,0.35281247669658,0.33122103932988,0.343254145491512,0.39523547487153,0.414043151849,0.47173656221152,0.4392673876764,0.5511606673964,0.4811740764828,0.5693505286082,0.5984355245622
30,Power Industry,Burundi,0.000301986196424,0.000301986196424,0.000361924755682,0.000361924755682,0.000341934521552,0.000462172056861,0.00552040817546,0.00538636654372,0.00608833735058,0.0065246052067,0.0090665222984,0.01252706287296,0.01094378344634,0.01370694661652,0.01834047260708,0.01802015408276,0.02047339718502,0.022124913823,0.0329213242894,0.0283792926815,0.0436794195734,0.0618204813922,0.0476850122202,0.053139575275,0.0536685324189,0.0491771431247,0.0545108457958,0.0530382207338,0.0600200701434,0.0588686127676,0.0570084075072,0.0462012549938,0.0426256706093,0.033233858396,0.0429844778094,0.0333386900556,0.0445770949919,0.0711686529252,0.0419707584457428,0.0408733151792928,0.0447590510337512,0.054675926492746,0.0425782459394,0.047102710061464,0.03874580454265,0.05926143493324,0.0760803425875,0.03972968488,0.0417082099446
31,Power Industry,Cabo Verde,0.00085844498652,0.00085844498652,0.00102883220521,0.00102883220521,0.00097200724279,0.00131379806194,0.01569273085568,0.01531165501638,0.01730712624972,0.01854729137664,0.0257731691261,0.0311591001517,0.01333268375046,0.01461159465432,0.0191165261325,0.01878268931506,0.00647092385946,0.00696638588813,0.00895541986378,0.00822728256382,0.01202780160784,0.01481878301408,0.0147169578337,0.01442503837972,0.0163634751038,0.01519185532272,0.01810327854854,0.01761889108242,0.019173971854,0.0188063914756,0.0575663404376,0.0676187064722,0.075718770817,0.07411833525,0.0834361540862,0.1272836783238,0.1452509933124,0.1521134899842,0.157749279763772,0.149708161852544,0.156035167051928,0.18204097155505,0.13866487000838,0.12713100160924,0.13660047600584,0.13183576322226,0.1485364236116,0.1492079716288,0.1568657091846
32,Power Industry,Cambodia,0.01533071916456,0.01533073683676,0.0314087462944,0.0469962210649,0.0555526679134,0.056601639136,0.0647163289366,0.1008183125122,0.0735301886486,0.0811993340184,0.083668629403,0.090155865648,0.101057442784,0.114287510071,0.116187605625,0.1370360102266,0.1378745740284,0.147466877248,0.153981724645,0.1355152086884,0.132211214897,0.1390244988,0.14707698762,0.15559734562,0.0993799923222,0.161537129507,0.2029829757364,0.2615808986632,0.313303926067,0.3431532081394,0.3789408941524,0.427284327717,0.589127438618,0.609290935383,0.6651901685316,0.7753437994302,0.950012765538,1.215678187725,1.2304580453012,1.039927441601,0.810723413938,0.847124689204,0.770011518553,0.6771324019326,1.219806459233,2.5144767899124,3.0022934328254,4.1589878881618,3.393513705493
33,Power Industry,Cameroon,0.0321951954,0.0321951954,0.038663976,0.0418611894,0.0450584028,0.0450584028,0.0515271834,0.0579216102,0.0643903908,0.0643903908,0.0740563848,0.0837223788,0.0869195922,0.0740563848,0.0579216102,0.0450584028,0.0418611894,0.0482556162,0.0450584028,0.038663976,0.0353924088,0.0353924088,0.0321951954,0.0257264148,0.028997982,0.028997982,0.028997982,0.0321951954,0.0482556162,0.038663976,0.0353924088,0.0579216102,0.0901168056,0.1159176742,0.1155570286,0.1642531776,0.4394847042,0.8617358305,0.9249389239,1.1495854529,1.2376303857,0.9576055019,0.8738410508,1.3650832728,1.7138753487,1.9617000903,2.0641017389,2.2063705298,2.55307662819
34,Power Industry,Canada,45.3029463285008,49.6630973699191,50.4526902953877,52.1845800267758,50.8383814043468,54.2900308961619,59.0204134478171,65.9402089717915,64.7002584186564,69.1922146476861,75.0670102975618,73.2469872209343,79.6582565312837,85.7217913156556,92.3590163173998,88.2145908334868,80.6848801647602,90.4427587695703,99.6917385309376,109.104385276744,97.6260186195551,99.1021159279855,105.68393048845,96.3197404199604,98.9164964196196,102.66314051951,101.413768340082,112.676240517662,125.868015204503,124.577990219985,136.316645170719,138.696162251109,132.764174044007,138.588592289288,130.699811725061,126.314674881572,124.449705129922,134.192500136865,123.011692469516,109.354554118091,112.088948459872,108.398536514443,103.33761056035,102.240734738149,102.797986413025,104.346669504677,101.256607766156,95.3468187330481,88.2021821690579
