,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
10,Aruba,0.0873816706046317,0.0879452670038428,0.0991529446256787,0.107123610841815,0.0916023016126112,0.111145964676278,0.100190787319941,0.109309539329438,0.112187414928679,0.106365657247404,0.106014444741196,0.107170474732242,0.104093336949283,0.107540747348778,0.118943391599644,0.116433374011894,0.122331521333977,0.130665802823574,0.431044549668407,0.533207573889786,0.552601946321257,0.633722779467231,0.706412212808092,0.659051375164022,0.715198230088916,0.795820225735075,0.537367214247153,0.813071160913176,0.791036625657703,0.812034903088736,0.936967040750978,0.958511616278951,0.934552694681814,1.10360695600803,1.16934933471177,1.21453493732692,1.14570549380541,1.15467745587099,1.07971953921999,1.15829864604131,1.06557515241577,0.932569158100173,1.21755925624902,1.24340691261998,1.22013825091016,1.21977746486054,1.16443748458094,0.946004970060947,0.919796867250718
11,Australia,305.90160978949,311.802212419349,323.069988306565,329.936226482758,344.801249193159,354.534271381384,357.660694292801,363.808103858021,354.766244751004,358.892689641475,366.479311545414,368.339656201618,374.667885609416,360.829510488719,371.008027395177,387.002829371546,390.852580206054,401.799359303772,410.898846946521,433.383971494231,447.632876232109,449.896245684198,451.501455743274,454.246650911586,459.203298118297,467.451856949619,482.784694464525,494.612922865753,517.872239224522,524.353816133788,534.373835585993,543.251201298018,552.414305525351,543.416475534823,563.981970045574,569.913991891768,573.680043889117,582.061059398859,580.781105488981,590.264414641073,585.468057550838,590.054203523771,590.534077551505,581.996377489255,572.934897741554,580.125799286934,579.436566672425,585.758927000932,581.967553363259
12,Austria,71.7188825241049,74.5407039866072,76.9215914452386,80.6469900590075,78.3096150831835,75.8931299606321,81.3008959452871,78.7567397590187,80.9059255967008,83.6739866172032,81.7979654020063,78.2730085353994,76.0421958078037,75.927021995995,78.0455934725126,79.2956459717453,77.7938887807667,78.0301788143084,76.8835776012365,76.2638273443022,81.5422620060932,85.6304545047425,80.0025326504077,80.1108386412459,80.5843021910598,83.6309627098061,87.6141915402926,87.0150531546999,87.2156025759734,85.1354789600803,85.5005873400406,90.4781961809935,92.1304085867389,97.810837724564,97.5840340196842,98.24734651116,95.7717983938216,92.6079648107172,91.8485792502293,84.8226199751057,91.2036400376822,89.6016957677305,86.4652832044775,87.3869740856611,84.0259045451269,84.9548999971292,85.1936982579982,87.8763699915328,85.3905292408866
13,Azerbaijan,40.8345648059653,41.1804330759322,43.8600649010268,47.093340491554,50.3399059685044,55.123697715424,57.3904257586273,59.8519628876476,62.5456540519719,65.216342043018,68.633766608763,70.6540443917084,72.2819798840375,74.4791380060416,76.5274854986893,78.0072110578756,81.1822155591253,83.9681068407246,85.1395935521723,85.6775842508528,68.755094861892,66.4859136665638,55.9296750262413,49.6281459252925,44.7060382308142,43.4928761662926,38.1908444631562,37.6676541214196,38.0059242152226,38.7090891767439,40.5528074758116,39.6580542156015,39.4924129536347,42.5399155717253,42.5532390680404,45.5389554088716,46.9523939386525,48.1315913558867,53.5467080384049,47.3835192379281,46.5617807531849,49.4090162583955,52.8574892692918,54.2439858535876,56.1711561571748,55.9464284638358,56.144340715232,55.6002674703275,56.1304875320332
14,Bahamas,3.37178837045547,3.40594279914489,3.90564221942752,4.20845872160628,3.48910847680014,4.10604374569377,3.61036355383895,3.99731638015521,4.16098718708965,3.98702255906876,3.95834506075627,3.92551246759997,3.31083629363342,2.64223872066118,2.66774492435293,2.32593575967153,2.47859389507494,2.96279221250223,2.69973429675258,2.88899240328843,3.00210963569715,2.82974869204251,2.47167217218646,2.39394571144667,2.61758854496859,3.05486726513013,3.44086839963195,3.21102904167947,3.52680397082395,3.20716931024343,3.47104686941875,3.52736012293393,3.45413589291227,2.65609834907865,2.95893665227776,2.76878709687241,3.06644839611544,3.42546464962766,3.34195771682293,2.81538604328417,3.02001508995883,2.9367661671862,3.56289212954703,3.55414728516179,3.39884608033678,3.19481084300754,3.23771915901889,2.66872014883327,2.60486877322976
15,Bahrain,15.6822486045462,15.7126990940654,15.413537709755,16.9546182542657,18.2735428098239,16.5219477607289,17.3454769786485,19.9107082071,19.8306345136051,20.6126699095927,20.5459034082455,20.7603504775133,20.6662841141441,20.5331101746312,20.6142925583899,21.7214885676197,23.8303726467001,23.1047117127036,24.0663873352153,24.2332981175634,27.9559944866479,26.6738688770153,30.7664835387579,32.8888521717554,32.9420013622587,32.7866753917248,34.0410895526248,32.1163752461565,33.6601086019827,35.4346163328605,36.0240291078825,37.0787783469686,36.8877936665066,36.7900794407046,36.742401349988,40.508992124724,42.3930175873113,43.540789430503,46.9072769897339,47.4014180514388,48.0362624211789,48.3722692718527,51.1325091892995,56.1008732034406,57.9235730522373,58.3073827422096,58.4087776784284,58.3546389660465,59.2440553456885
16,Bangladesh,119.125844470791,113.13193222126,115.170026669851,116.413930231857,115.46769305267,120.559176622291,117.950162934608,119.578894643964,123.019181426417,125.030183794565,118.859397240949,119.41204795389,121.366098598965,116.368311454028,119.045713868755,121.631768073605,124.463127780565,123.793483551601,125.006157097579,128.647105828895,129.172206284951,127.75521690133,129.41949986657,129.121868906757,131.310975884119,136.663311057386,137.708933732083,139.064004264776,138.465004206232,144.561599622098,147.386313472267,153.47559199257,157.621060198516,160.996123445821,162.817824983156,168.687041715687,174.153615832167,179.16162181143,189.695194734902,194.630303162424,203.755378075559,207.742863354438,212.60375038356,216.225954631779,222.51921605134,235.208327207016,237.702713665034,248.624537515008,256.89783794489
17,Barbados,0.912214885167533,0.919532318305589,1.0244353417801,1.10513727665168,0.948191606062338,1.13226822747689,1.02640715352247,1.12358756765283,1.1576143826555,1.10511285778235,1.11013007741746,1.14874289492811,1.12919514619803,1.21218646205097,1.3307345581635,1.44899913142493,1.60771610882003,1.61861583263195,1.48804953609636,1.54249328501873,1.56453359154885,1.61481132501035,1.64466567772995,1.48817407276322,1.41611864810216,1.44233596673021,1.34379112625675,1.54875895791762,1.59250410256557,1.66060716226775,1.72588757432158,1.71821545192895,1.65699824553359,1.75463968169801,1.78239498135986,1.76253203014796,1.70164778916052,1.6067786951036,1.83076289070009,1.86499059560123,1.82020774987861,2.04933208632984,2.03301480250374,2.17280615272825,1.86835830264054,1.92439250257976,1.90086640857073,1.5954213562345,1.55670993488527
18,Belarus,94.7354466660643,95.9456587076784,101.874465131476,108.506339973989,112.525110903015,122.174543803606,122.587090498817,126.788630576412,128.525997751285,133.692228459334,134.350614160265,138.733021023362,137.569486432545,138.524866398589,137.321047877022,137.381368245762,138.032499745898,137.53491409971,136.112054736163,132.758149657599,140.022701710277,134.85148739251,122.890324268401,108.218547100062,93.8895107127671,85.2105404313042,85.595860430296,85.8317408733241,83.9144548728925,81.1318100750742,78.1665921425754,76.9209543336953,76.9855568602066,77.6228296421136,81.6827421451335,82.1514265298729,84.9435044966126,83.5313453346031,90.1954359084555,87.2770047044694,92.2493041022975,104.65593932914,106.40242871017,105.81608622248,105.992723134401,101.125509968025,101.254905139022,101.552144573681,104.078212063133
19,Belgium,168.312562710411,158.627407418807,170.241790078352,176.146183538209,176.892009133512,157.212305800078,166.790356760052,165.841341231318,170.422215144185,179.970680865289,169.570872456005,157.948013476933,149.493987414114,140.296727989933,144.389336313097,141.857313864298,141.699656187581,140.835663925713,141.502068554099,142.349459623244,143.871893598315,147.905982865836,145.927024766533,144.147655457821,150.407454753542,152.476602218077,157.524805496326,153.929033427626,157.529665299368,153.63487200122,156.179331764927,156.620148946615,149.040436596073,153.657066355537,153.591740468114,149.274584634123,146.931616264828,143.582819184306,145.589654870846,137.025092532013,146.234383782811,135.811665034852,133.665323442106,135.017105450836,128.344775601143,133.307096471022,132.087726324084,129.97142402401,130.563977894732
20,Belize,0.353305854188928,0.371375302002797,0.40126804744251,0.422342956493282,0.401085876007268,0.45024524619359,0.427353065305947,0.449549392963077,0.458158068971564,0.446980563287114,0.451026831216102,0.445396328817951,0.428410690495777,0.434730766861994,0.472460733167642,0.467034943808828,0.530754563320427,0.500692670839616,0.440783878715317,0.526932368923002,0.620874507278326,0.680195581654795,0.644401062309479,0.602585810626173,0.588143530457707,0.596326841914477,0.556593814585274,0.720632760204316,0.711550419793475,0.748854509034075,0.741016145940587,0.777525776101826,0.744138698639974,0.786113709434702,0.767270413172156,0.787385778537588,0.856272240796118,0.838781294135527,0.823587950989946,0.924903281829352,0.968117091042088,0.952687714990286,1.01216173815896,1.11428644738711,1.0441594739871,1.1173459902903,1.12706644899351,1.03487672322666,1.02847599565396
21,Benin,2.36281271160162,2.45429408170394,2.65926692832432,2.79817113387908,2.78135911765444,2.97286446473636,2.85207433340196,2.9720034696964,3.0789628577778,3.19760350523042,3.35486704895076,3.35627897193846,3.51294362607494,3.64730046989954,3.77438335896669,3.99547156329702,3.73703360263839,3.71687229676502,3.70476981609663,3.67918354184808,3.87073744458958,3.96908050749346,4.09586786134894,4.16444955916054,4.46590407072228,4.26585465002924,5.23061187441957,5.59613906713737,5.58197857582497,5.92218833442182,6.17401557015727,6.7004029193705,7.17600633224038,7.55388845594513,7.90469591628355,8.31016389647404,9.60196043655597,10.3484430321291,10.4975872530313,11.0328008222856,11.9035323709355,12.0142667174253,11.9837781321432,12.7282244882095,13.1778477023463,13.762563052537,15.527447750801,15.9492991710676,17.1826182798647
22,Bermuda,0.463575334145628,0.464533541051848,0.516924827661293,0.558372070742953,0.477675226815238,0.58291727196722,0.528059879726653,0.573393008514277,0.597050997102008,0.567418271036405,0.560548232904511,0.501748994365946,0.510694164331494,0.549372210869686,0.598341380424309,0.572435232842428,0.574247542441009,0.842090384877829,0.886956563768621,0.99597056380997,0.759370895140621,0.686699891281244,0.564768038130034,0.600450872533365,0.580343548739649,0.586559831077864,0.607103368805225,0.587485798736014,0.582731293737903,0.59499887874433,0.585242649359115,0.581204983564248,0.581812398951292,0.612155918304218,0.653280328840249,0.658717176657428,0.705836072679376,0.787671794091612,0.74470960631241,0.669890548855965,0.790244843424875,0.565796959077736,0.635785298504004,0.671382363451915,0.820565216514803,0.687030296702179,0.826330706644125,0.692001321866172,0.673927704990819
23,Bhutan,0.685947796377755,0.696215998946695,0.711725034647787,0.727137948065247,0.745144372979449,0.751250354447186,0.766972746701633,0.783710591452128,0.805513442913971,0.82454617339813,0.842135485008609,0.854300547486314,0.877152243587555,0.908494447043458,0.928147954326604,0.973639741214341,0.997503949262757,1.07368717461791,1.00297991959198,1.00198704596095,1.06895625809488,1.08739821371486,1.06529744186612,1.03376301540008,1.07300707850261,1.31883064669436,1.3795503030746,1.40443352034035,1.40059363316598,1.47343579396708,1.41361276730716,1.39926082760371,1.45895419991047,1.42641166104146,1.38968779084836,1.65314268168491,1.6532241673612,1.57428185522771,1.61559380887606,1.8790876710478,2.01704552600061,2.2373932180359,2.21638930785282,2.17766665541572,2.18017604865617,2.30320647325288,2.3577329975755,2.25314988438547,2.39332265528289
24,Bolivia,24.3374989527032,25.3785930953364,29.6862503667914,31.1378364327508,31.05179495757,30.2519728330111,31.5640691124495,29.738031301296,30.9192238840413,29.3092058927618,28.8028179031881,27.0713124177574,28.0840446543169,29.0299083539139,27.5718935109109,27.7642883902457,25.6209782378222,26.6764020527064,27.4476376727396,29.0019405067247,28.6591416160073,30.0516971342356,31.5950457734448,33.2384006495,35.4237239994126,29.0793392212059,28.3892101264372,31.9022515526943,29.3060720448319,29.1784319096939,30.3268549589878,28.3359011506277,29.7727736698305,31.6170720107801,33.2118343022263,34.7625232069959,36.0473696853353,37.7738029501986,39.6102130835235,40.78929309101,43.5665357243378,45.7801619535555,48.9876201695406,50.6138984131143,52.0597161723751,52.3616760461569,54.5964683115544,56.4811601120802,57.8194765821045
25,Bosnia and Herzegovina,19.9552142932542,20.0613815877748,18.9885524675989,20.471946638095,21.9820185134154,22.6354568215652,21.077458405659,22.5397248540355,22.1157510479407,21.8425833393253,21.5940250397817,24.3112787089142,26.5895634214244,28.2934094319206,28.1097612818863,28.9748120656124,29.1899477625955,28.160121922579,27.4960217259214,27.87671895938,31.4947876547057,28.5190461469691,21.7147606868622,18.5151299450554,6.153700655675,6.1744349136827,6.89682976587678,12.0154010607407,15.1490302901893,15.6629631101145,19.4096228205841,18.8917050643154,20.0346019952475,20.322086271129,21.8968576673779,22.6070684536668,24.7235709625747,26.0214136168716,27.3430678619005,27.1154438831536,27.5963451492331,30.8136241523375,28.738439187902,28.564554976898,26.8110432371903,26.7266716094463,29.6677141355416,30.2393974264648,30.6690102635244
26,Botswana,3.47738269620368,3.59768191185339,4.10494404042224,4.26454402335037,4.64745869425814,5.12090330372293,6.12439962769819,6.63495668681018,6.24640531878772,6.33630177477961,6.57989228250314,6.93727378709609,6.9950433093613,6.70115881908622,6.47960810166064,6.2746684560015,6.43999159382087,6.48896987270153,7.29514066959641,7.86166956533831,8.72067383528155,7.86936572167357,8.12078715869561,7.70546104821999,8.00597034796776,8.9917553013418,8.12785773669277,8.39646651576014,9.20766286326584,9.79055647687233,9.99436801536486,9.66888623717428,9.07345882327163,8.91539605230831,9.03821560012267,9.58436651543244,9.44048784073205,9.61630765996537,9.88406237652486,9.93254178071419,9.57102893494228,9.97025653563141,10.6698690405879,10.8568190538626,11.7573952004277,12.1283043470202,11.6654613748773,11.8670712660823,12.9026446840832
27,Brazil,352.766745245595,360.776322275968,383.425489249196,409.03009333673,436.271266213938,455.931249954037,495.563717992838,513.445641125752,526.758825300011,549.210566443163,577.208244553514,565.497457420622,570.717261558247,561.239529108069,583.468235938726,598.044971806129,633.305198874228,649.77144791254,661.789831800657,673.259073421228,676.1100687846,700.448863173769,722.050785907799,747.631620694782,779.021115917271,814.773561249217,823.32675740498,853.032805630437,865.765448854185,881.72334157332,920.315457857143,935.873513750755,959.187339713088,997.776885910002,1042.75919840584,1051.9329124974,1059.1941991187,1074.00316625726,1105.23504854443,1080.30869225546,1157.99222705914,1194.46597528997,1228.45243482992,1268.48283556332,1306.35122508175,1289.12051816907,1267.34692463995,1278.58539064535,1259.51209128853
28,British Virgin Islands,0.0296483981971889,0.0296897535768575,0.0330755697137797,0.0355284640630786,0.0315249964690153,0.0374147785992563,0.0347423881817211,0.0373821759075759,0.0382723455026907,0.0366506694194723,0.0369427476949611,0.050275788839183,0.0486554125444546,0.0501923687384932,0.0408319707343188,0.0400225049696718,0.0294809861824568,0.0619511266193146,0.0607672106355888,0.0577104181035448,0.0568377619406405,0.0596782292732753,0.0607898373420426,0.0564572103188016,0.0562431136584202,0.0558329169397692,0.0690750064676044,0.0662932652973317,0.0648708902480195,0.0662723134477793,0.0988416232611403,0.100720081263377,0.100479361470888,0.113220363468608,0.119905412620706,0.119248080344008,0.124525969773754,0.126283556725962,0.134228670818431,0.152678374554756,0.161633289542951,0.179936286229424,0.190686173622237,0.203309984862545,0.200560366283573,0.19677958021525,0.193562683809543,0.192454969311699,0.187400525484377
29,Brunei,3.04394413163437,2.88563053240631,3.55970132128418,4.7542400992627,5.29894106063688,5.70471516244976,6.91435549452137,7.26837875286882,7.26819825947187,7.14726175871307,8.38459381022961,7.00834686211481,7.25148772927432,7.55251566626161,7.10958010321244,7.02742886128748,6.92366197377944,7.02109042511952,7.09836835444849,7.10954653985827,7.43421271247802,7.80355930097426,7.88801138180439,8.26826741773787,8.6863448592339,9.22495017659214,9.47692238165988,10.1315921793081,9.33364656530099,9.60959150448946,10.3014406205193,10.715669652183,10.2232965097712,11.4707617329774,10.722827336461,10.5306456950342,13.9114654488232,13.3041311180705,15.325769765863,14.1573186459695,13.1135005476428,13.588425088353,13.4253024343757,12.9931406248295,12.6328315014901,11.829691095259,12.1931515065468,12.7892924903975,12.799915307037
30,Bulgaria,89.8189016411065,90.4415319573428,93.3771798185879,94.5539617884058,95.5529805097321,102.036234025129,102.783739392828,105.73186648168,111.914760357185,115.858380985628,119.269690254367,115.624077618784,117.861480613795,116.597083131918,114.525409664035,116.272973583253,117.384599034036,117.471792133649,116.795159471434,114.956607060408,102.857122795978,88.2216249149583,83.5497199758628,82.6588190126189,77.5403093017256,76.0311239724689,76.5911104893658,75.1231863512191,70.8574433702231,63.5789807875688,61.5701279616802,63.4066648431404,60.0841236134428,66.0579711070203,64.2426034207657,65.3089200840614,66.2966955765755,70.3732612314821,67.2288321764203,58.9653783765122,61.3281190835432,66.8631774913414,62.0140950617172,56.6414909464857,59.8347261433051,62.5031180965053,60.063309865119,62.7775352374556,59.6536903796702
31,Burkina Faso,6.22671786064593,6.24944904643153,5.93082102113038,5.65219825748222,5.76814386958535,5.93984873678506,6.09908394393919,6.21775573586911,6.44018117089716,6.7205322877612,6.93532501521613,7.21072158757517,7.41655147661235,7.63790621305158,7.89715149168665,8.80029894963942,9.12060008295383,9.48699323278129,9.77597035913255,9.95498260317463,10.2735680837819,10.7689946369417,10.9510078509031,11.2025129614902,11.6858749050449,12.0536913450155,12.4047247060749,13.1391650558224,13.4084501833687,13.1040027328287,13.5165469314262,14.518860334121,14.7463099059299,17.9962197676334,18.4572245384222,19.3192393561688,19.7773701779122,20.723017411716,21.7847378725364,22.1797902552643,22.9486871973566,23.5676557231235,24.5303050688551,25.4875614657509,25.7138165863584,27.1146059157609,27.3325800202763,28.5259747620047,29.1714426677296
32,Burundi,2.15344215886761,2.15366888182944,2.22713492479627,2.30142757920102,2.2983662291057,2.39072465172336,2.40670256076103,2.43200054356347,2.44261885114264,2.50496394196154,2.28311103860619,2.08792410745215,2.10603618951205,2.14615720062796,2.19652494608236,2.18197168349819,2.38271152505215,2.41334048738,2.54451352351855,2.54526775098797,2.80674520606759,2.91009203722399,2.86602752164891,2.86643144455412,2.88125951222334,2.99322649225399,3.04529964700759,3.09882901287406,3.05667893465258,2.72303752967083,2.79078117014002,3.09812564906157,3.06301919239139,3.10982545887249,3.27244299895053,3.35523348896334,3.55998733646341,3.85331808413136,3.86036265622413,4.0998013618638,4.38622109618727,4.64634192225411,4.28770675106062,5.01771327704308,4.97466203868711,5.15681651899856,5.58557285236368,6.0074872391232,6.13145614701232
33,Cabo Verde,0.240065602847279,0.238205405806289,0.239904485655995,0.241051612908753,0.248089532883641,0.256249632251866,0.259051810150261,0.266998907027084,0.265832054055492,0.287448067321052,0.313779291302965,0.296362251758073,0.188864231129292,0.180199244974644,0.197939423440335,0.207170365141504,0.149445433675621,0.174904042362169,0.19971535589893,0.214055807321238,0.221046109731816,0.241933146578937,0.273596968799217,0.274245224562111,0.272728487066256,0.30165269298747,0.284732059702367,0.305177225662078,0.325210475002355,0.337751708058492,0.553097526041302,0.607935117881157,0.643466648402578,0.631556817514806,0.680713309069011,0.925242473322497,0.96988999632634,1.04341989783505,1.06226267629527,1.02371871376186,1.07973781080402,1.13092334914389,1.01032519087413,0.990128062244901,1.0364884309919,1.05039603964181,1.10318030370439,1.09312171368615,1.13844713268919
34,Cambodia,24.159415099392,20.1991282203325,16.5943377431919,12.3575313352305,10.2689326002488,11.5193796150867,11.0139115958596,10.5540646820635,10.264655097295,8.50064011700162,12.7474269455925,12.2767205638323,14.7177653968498,15.0789772859088,11.6609087866448,14.8072218035903,15.4167680418798,14.8626331565624,17.6834046364986,18.2563430844056,18.2540607050024,17.636937435129,17.9724449703298,18.8371436013139,17.1216496883177,21.5531775971456,21.4709916328582,22.0497270395461,22.2988264195312,22.9460974326664,22.3704661955996,22.723722347936,23.381724363177,25.2172429006034,24.1784050641512,26.5238605408685,27.7247123574305,28.7236576867551,29.497746824176,31.9850514547144,32.5514153025383,33.9296253376564,33.68640980936,33.7147001374296,34.5344894519855,36.2314497124513,38.646138250472,41.026789083495,41.4955809365526
35,Cameroon,7.20108118492012,7.54982471680892,7.44133312765714,7.466485441433,7.64729117089086,8.29087535616128,8.55005879189332,9.54454151281542,10.512724833149,12.4615753373551,15.1919228145621,17.3790427488307,18.4381667060147,21.0094319886828,22.9374854164554,27.074129108373,27.974214528871,27.4907167702774,25.201897084947,27.4572883666988,28.1980170486562,27.4820390314298,26.6329947722234,26.3388629149782,25.7108695303726,26.2528703855042,27.3332803150584,27.3011588696976,27.870820733405,28.756122619051,30.1463172495458,30.0932480774761,29.4010712544745,29.9680334195412,30.0584096552958,30.1191756276385,29.6660592899865,30.5636242514335,30.2349444413682,30.9835061899668,30.7999121155521,30.4594120194405,31.2211276848774,33.2363013211882,35.1757403658998,38.2900625238654,39.2017848418053,38.14853985361,39.4356411792545
