,IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,ipcc_code_2006_for_standard_report,ipcc_code_2006_for_standard_report_name,fossil_bio,Y_1970,Y_1971,Y_1972,Y_1973,Y_1974,Y_1975,Y_1976,Y_1977,Y_1978,Y_1979,Y_1980,Y_1981,Y_1982,Y_1983,Y_1984,Y_1985,Y_1986,Y_1987,Y_1988,Y_1989,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018
2329,Annex_I,OECD_Europe,DNK,Denmark,1.A.1.a,Main Activity Electricity and Heat Production,bio,0.044,0.0452,0.0244534,0.0244534,0.0244534,0.0270294,0.0296574,0.0298854,0.0301174,0.0321814,0.0329934188,0.034993373,0.036993375,0.040169582,0.0434358774,0.04746639,0.0558979588,0.07576966124,0.0784558719,0.08098393108,0.0682127794,0.0757896838,0.082700706,0.0865803094,0.0870008536,0.09591837746,0.1068864022,0.1108299536,0.1148613196,0.12351789994,0.12200507386,0.13535629454,0.1513270419,0.18012165326,0.20150963382,0.21114320046,0.20970372126,0.2197196074,0.2248157858,0.237535102,0.3099047268,0.29784257754,0.31383804752,0.3165455744,0.31793489514,0.3199102595,0.3481971047,0.4083426248,0.4083426248
2330,Annex_I,OECD_Europe,DNK,Denmark,1.A.1.a,Main Activity Electricity and Heat Production,fossil,0.14223649352,0.1150148808,0.1304349634,0.1433938552,0.13015146892,0.1465658941,0.1883200605,0.2115617441,0.2178885668,0.2592823898,0.3555363462,0.2808659222,0.3540801585,0.33674287176,0.34998061773,0.42701468722,0.43131733282,0.41993405888,0.39163461279,0.32525378444,0.36689656368,0.494202712086,0.4180916369603,0.4398272178047,0.481476838762,0.420454511583,0.58094841565,0.45004108108,0.391112379339,0.343399003119,0.300190446289,0.317447143255,0.319883701464,0.402228518517,0.319957505166,0.279638735284,0.390821838609,0.338112047236,0.309948015181,0.308415223663,0.299223247403,0.256527916482,0.214139980368,0.253344469839,0.213609415426,0.173113518096,0.189321373588,0.156641456191,0.159478810988
2331,Annex_I,OECD_Europe,DNK,Denmark,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,fossil,8.57e-05,7.93e-05,7.06e-05,2.26e-05,2.02e-05,0.0041507,0.0036466,0.0033922,0.0032557,0.0039506,0.0031615,0.0034745,0.0027917,0.0028997,0.0030772,0.0033456,0.0033955,0.0032825,0.0031177,0.0032683,0.0029682,0.0034433,0.0044768,0.0044357,0.0045009,0.0042434,0.0046809,0.0043996,0.0040815,0.0043096,0.0045601,0.004509,0.0046566,0.0044863,0.0046678,0.0045156,0.0045755,0.0046458,0.0041278,0.0039998,0.0040087,0.0041251,0.0043383,0.0040573,0.003864,0.0041896,0.0037587,0.0040497,0.004007132
2332,Annex_I,OECD_Europe,DNK,Denmark,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,bio,,,,,,,,,,,,,,,,,,,,,,,,,1e-07,5e-07,4e-07,4e-07,3.5e-06,4.3e-06,4.1e-06,2.8e-06,3.1e-06,3.5e-06,2.9e-06,,,,,,,,,,3.48e-05,6.24e-05,8.88e-05,7.74e-05,9.288e-05
2333,Annex_I,OECD_Europe,DNK,Denmark,1.A.2,Manufacturing Industries and Construction,bio,,,0.0097447,0.0097447,0.0097447,0.0125567,0.0136127,0.0143967,0.0144407,0.0146767,0.0131847,0.0151207,0.0155847,0.0167887,0.0178696,0.0189544,0.0195824,0.0188064,0.0187344,0.0188516,0.0189264,0.018532,0.018828,0.019148,0.017912,0.0169774,0.0164503,0.0167239,0.01716,0.017072,0.0181492,0.0198253,0.0144598,0.0163827,0.0166093,0.017319,0.0188017,0.0221145,0.0299604,0.0290896,0.0300123,0.0310252,0.0233641,0.0199987,0.0181662,0.0310534,0.0254167,0.0304567,0.0304567
2334,Annex_I,OECD_Europe,DNK,Denmark,1.A.2,Manufacturing Industries and Construction,fossil,0.0915018,0.078528,0.0800843,0.0765359,0.0615342,0.0662923,0.0749533,0.0776995,0.083356,0.0841205,0.0748064,0.0590741,0.0519509,0.0449259,0.0532138,0.0558065,0.0562581,0.0527454,0.0506474,0.0450518,0.043938,0.0478407,0.0455099,0.0451481,0.0438731,0.0445097,0.0439243,0.0430137,0.0413828,0.0400069,0.0380638,0.0383737,0.035414,0.0364483,0.0390918,0.0371571,0.0379948,0.0366704,0.0327134,0.0246284,0.0258263,0.0257169,0.0224723,0.0211874,0.0213529,0.0210199,0.0219205,0.0229934,0.023173921724
2335,Annex_I,OECD_Europe,DNK,Denmark,1.A.3.a,Civil Aviation,fossil,,,,,0.0172100002,0.0160060102,0.0192740002,0.0187579802,0.0180680122,0.0181539902,0.0171240002,0.0175540012,0.01694799,0.009552004,0.009207992,0.0107579922,0.00955202,0.00903599,0.0066300022,0.0105019902,0.006112006,0.004908,0.004736,0.004649994,0.004821996,0.004821996,0.004994006,0.005079992,0.00456201,0.004046002,0.004304012,0.004045996,0.003529994,0.003529994,0.003615996,0.003615996,0.003272004,0.003615996,0.003443994,0.003443994,0.003614,0.003442,0.003012002,0.002925998,0.002753996,0.002541996,0.002621996,0.00249600206,0.00250107816
2336,Annex_I,OECD_Europe,DNK,Denmark,1.A.3.b_noRES,Road Transportation no resuspension,fossil,0.2323079908,0.2385785333,0.2423591218,0.2464980426,0.2273554392,0.24934323052,0.26430439047,0.273185351,0.28447121871,0.27595533536,0.260614423,0.2484199256,0.247797661,0.2565421809,0.2733235523,0.293880792,0.3028698271,0.3033058479,0.3060637006,0.3056365384,0.31471847298,0.350394770576,0.374825399459,0.401504393526,0.439530324556,0.465751216981,0.4712579799231,0.484363275202,0.495988656928,0.50053407927,0.49861484846,0.48675668889,0.4815595856,0.48119063044,0.47415866147,0.45903043816,0.462892285102,0.473665440478,0.457354519072,0.429993613896,0.4172438771,0.40687543495,0.36797975701,0.3496088182598,0.351178608102,0.366713300637819,0.371388996337635,0.37580444832181,0.374772759209747
2337,Annex_I,OECD_Europe,DNK,Denmark,1.A.3.b_noRES,Road Transportation no resuspension,bio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.60000124e-05,0.0001440000764,0.0001283999874,0.0002184000769,0.0006725987734,0.0032778002102,0.00569219854,0.00523873372,0.00535799749,0.00544335291213028,0.00556126881475479,0.00557595382051588,0.0056106483328145
2338,Annex_I,OECD_Europe,DNK,Denmark,1.A.3.c,Railways,fossil,0.0974688,0.113313,0.127928,0.126698,0.131589,0.127928,0.129158,0.126698,0.118175,0.123066,0.129158,0.155956,0.17057,0.152295,0.148634,0.140111,0.13768,0.121836,0.130359,0.119405,0.114514,0.115744,0.123066,0.127928,0.115744,0.116974,0.115744,0.113313,0.0950378,0.088946,0.0877162,0.0816244,0.0816244,0.0840554,0.0828542,0.088946,0.0877162,0.0877162,0.091377,0.088946,0.093808,0.096239,0.096239,0.0950378,0.0974688,0.0957528,0.0977262,0.0940654,0.0942567
