,IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,ipcc_code_2006_for_standard_report,ipcc_code_2006_for_standard_report_name,fossil_bio,Y_1970,Y_1971,Y_1972,Y_1973,Y_1974,Y_1975,Y_1976,Y_1977,Y_1978,Y_1979,Y_1980,Y_1981,Y_1982,Y_1983,Y_1984,Y_1985,Y_1986,Y_1987,Y_1988,Y_1989,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018
1860,Annex_I,OECD_Europe,ISL,Iceland,1.A.3.b_noRES,Road Transportation no resuspension,fossil,240.524154,258.956606,277.252019,335.450205,304.757413,341.147637,316.753942,319.941272,359.580322,350.43259,356.531012,368.927385,384.23663,378.276108,393.85773,409.16798,433.83565,482.88581,507.27985,507.41697,534.8591,553.29103,547.39307,547.4558,559.789977,547.25559,601.9419832,525.309457475,556.06393161,574.69647004,584.3835328,590.618571,599.9664633,599.9674958,631.1336874,631.134013,822.370298,885.641822,832.45543,835.52893859,788.99128286,779.8948897,768.1590738,780.9560907,759.2120527,800.2629023,875.5926629,949.4959531459,947.64254117723
1861,Annex_I,OECD_Europe,ISL,Iceland,1.A.3.d,Water-borne Navigation,fossil,37.6683,37.6683,37.6683,37.6683,37.6683,37.6683,37.6683,37.6683,50.3394,47.1531,44.0409,130.6386,50.2491,50.3394,75.0171,59.6436,62.7396,62.7396,56.4411,59.5371,59.5371,53.2386,59.5209,59.5371,78.2196,34.4658,46.9563,31.3536,21.885,18.9696,15.693,21.885,15.6768,18.789,18.9696,18.9696,50.1426,59.1273,53.4354,31.3536,34.5561,18.9696,12.597,15.693,18.789,25.2681,28.3803,31.2702,31.2091
1862,Annex_I,OECD_Europe,ISL,Iceland,1.A.4,Other Sectors,fossil,792.734,780.44,828.093,863.256,857.384,854.485,781.744,797.453,803.645,774.232,715.684,696.215,645.3423,638.9697,577.4272,541.7179,585.6514,630.0155,664.4655,679.7642,714.2138,741.4882,791.8432,826.6122,832.666,823.3942,903.1138,871.3539,834.1854,813.4368,762.7613,677.1528,737.7065,775.5545,744.6112,731.3172,590.8474,633.391,583.4646,674.565,605.437,576.966,561.3471,664.5321,627.089,668.2341,559.6575,559.1236,558.0308517
1863,Annex_I,OECD_Europe,ISL,Iceland,1.A.5,Non-Specified,fossil,5.9943,9.086,5.9943,9.086,6.1834,12.1777,2.9026,9.086,6.1834,,9.086,9.086,9.086,,3.0917,3.0917,,3.0917,3.0917,,,,,,,,,,,,,,,,,,25.2681,,,,,,,,,15.7833,15.7833,31.8038,31.741804
1864,Annex_I,OECD_Europe,ISL,Iceland,2.A.1,Cement production,fossil,41.99,56.3316,63.1384,64.5237,73.9908,77.6048,67.5418,64.6183,61.7365,57.9831,59.2644,51.5971,56.9525,52.9455,49.873,50.7492,49.4528,54.1395,56.6238,48.585,47.3222,43.8341,41.1951,35.292,33.1123,33.3917,35.6961,40.81,47.4928,52.5183,57.5028,49.566,32.6796,35.184,34.9323,50.8647,52.9991,34.5839,53.1137,52.6934,55.8011,53.699,58.8051,,,,,,
1865,Annex_I,OECD_Europe,ISL,Iceland,2.A.3,Glass Production,fossil,0.715372,0.724675,0.734538,0.744559,0.754127,0.762853,0.770567,0.777497,0.784067,0.790902,0.798445,0.806837,0.815924,0.82551,0.835265,0.844938,0.854508,0.864034,0.87347,0.882766,0.891905,0.900854,0.909633,0.918341,0.927126,0.936089,0.945312,0.954793,0.964488,0.974316,0.984249,0.994196,1.00425,1.01474,1.02609,1.03861,1.05243,1.06735,1.08288,1.09831,1.11315,1.12718,1.14053,1.14139,1.15405,1.16684,1.17757,1.18841,1.19935
1866,Annex_I,OECD_Europe,ISL,Iceland,2.A.4,Other Process Uses of Carbonates,fossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0253878,0.208893,0.310444,0.428475,0.480587,0.613316,0.721993,0.52379,0.157226,1.03511,1.36159,0.221364,0.998765,1.07653,,,,,,
1867,Annex_I,OECD_Europe,ISL,Iceland,2.B,Chemical Industry,fossil,11.475,18.4951,18.3751,25.0071,18.1352,22.4573,20.1014,15.5837,17.6553,17.5354,17.4154,17.2954,17.1755,17.0555,16.9355,16.8156,18.7539,20.6628,20.5132,18.3496,17.7707,17.6392,19.6963,19.5484,19.4005,14.9742,14.8591,14.7441,12.3302,13.4774,13.3706,6.17107,,,,,,,,,,,,,,,,,
1868,Annex_I,OECD_Europe,ISL,Iceland,2.C,Metal Industry,fossil,549.021,538.905,652.33,811.679,751.281,639.126,697.22,729.414,682.192,703.952,589.562,517.309,326.228,338.114,466.396,421.655,355.24,344.3,376.55,393.92,358.637,344.318,323.944,386.98,389.881,410.097,415.354,442.37,531.44,602.444,606.154,784.034,878.814,860.135,868.52,857.309,923.771,1113.075,1595.517,1682.846,1721.088,1669.626,1720.673,1692.81,1502.107,1584.976,1547.13,1703.691,1630.828
1869,Annex_I,OECD_Europe,ISL,Iceland,2.D,Non-Energy Products from Fuels and Solvent Use,fossil,14.499693,14.9540946,14.1736981,15.2454977,18.7868713,14.3020709,14.4045365,15.7417691,15.2268206,15.9466662,14.8143188,15.4337722,14.8184481,14.8205596,14.8226101,14.8246206,14.7979964,15.3886479,15.3619284,14.7179089,18.0142918,18.5309408,18.9001408,19.1192838,19.1334338,19.6947138,19.8765368,20.4621908,21.8601808,21.0145429,21.5699052,20.0101962,20.2542164,20.3608888,22.6986208,23.0682288,24.4095961,25.2657014,22.3124745,20.1283757,17.537097,18.056108,17.779955,17.608727,17.437589,17.2664607,17.1942465,16.941619,16.8494471
